id,display_name,price,cpu_socket,form_factor,max_memory,num_memory_slots,colour
6872fde0-3f3a-49bf-924a-3b1c0cd52537,Gigabyte GA-H170M-D3H,,LGA1151,Micro ATX,64,4,Black / Gold
74b75f6b-657d-4a09-b8ff-6c03f9f2c615,MSI B150M Pro-VD,,LGA1151,Micro ATX,32,2,Black / Silver
72236682-503d-4a28-9bc9-83505156e66f,Asus ROG CROSSHAIR VI EXTREME,,AM4,EATX,64,4,Black / Silver
f9ac0e35-df31-46e1-b82b-e93ff137283a,ASRock B360M-ITX/ac,,LGA1151,Mini ITX,32,2,Black / Silver
7e710773-0187-4ebf-a0ef-eff27694a6f1,Gigabyte Z490 VISION D,,LGA1200,ATX,128,4,Black / Silver
774a2144-b99f-4fb9-a8ad-9da486d0057f,MSI MEG Z590 ACE GOLD EDITION,,LGA1200,ATX,128,4,Silver / Gold
314536b8-e67f-4bf3-bda6-b72c577d3434,ASRock Z790-C,,LGA1700,ATX,192,4,Black
49f8cb08-2f64-46d1-874f-5f6ed82b3fb9,Gigabyte H510M-S2H-V2-rev-13,,LGA1200,Micro ATX,64,4,Black
5e17fe18-4a1d-408a-96e2-37cfd63c497f,Asus PRIME H410M-D,199.9,LGA1200,Micro ATX,64,2,Black
81095117-f123-4e01-b50b-e9de6c5852f0,Asus ROG Strix H370-I Gaming,,LGA1151,Mini ITX,32,2,Black / Silver
d4f18ce5-d91e-4b2f-9d07-5971376d1d23,Intel DG41TX,,LGA775,Micro ATX,4,2,Green / Blue
17c079a5-b1a3-4130-8097-91e20b4b2cd9,Asus P5QPL-AM,,LGA775,Micro ATX,8,2,Black / Yellow
68487ecb-b81c-46da-ad14-219b4f84c220,Asus P8H67-M PRO,,LGA1155,Micro ATX,32,4,
3d3cae17-d8fb-4234-ac8a-7cc4558fed8b,Asus P8P67 PRO,,LGA1155,ATX,32,4,Black / Blue
63366e4e-4a68-49ae-8cdf-985011cb431e,Asus P8Z68-V LX,,LGA1155,ATX,32,4,Black / Blue
a67d26dd-e5ab-482b-8036-ad86431a92ac,Asus P8B75-M LX PLUS,,LGA1155,Micro ATX,16,2,Black / Blue
1c9359f7-2ee3-4567-ac01-6cbe550a63f9,Asus B85-PRO GAMER,,LGA1150,ATX,32,4,Black / Red
07016161-aea9-433a-b2f2-dbb83a08589a,Gigabyte GA-F2A68HM-H,,FM2+,Micro ATX,64,2,Black
36eb2699-46cf-4782-988d-d44939a7f166,MSI Z170M Mortar,,LGA1151,Micro ATX,64,4,Black / Silver
fa53ced9-8a6b-4b10-a4e6-517c567112c8,Asus H110M-A/DP,,LGA1151,Micro ATX,32,2,Black / Gold
7b4847cb-4b2e-4294-9832-205f5e7e0250,MSI 970A GAMING PRO CARBON,,AM3+/AM3,ATX,32,4,Black / Silver
b5209dce-7502-4dc1-aa5b-fdcc9c666257,Asus PRIME Z270M-PLUS,,LGA1151,Micro ATX,64,4,Black / Silver
3f2f2f08-ab4e-47ad-acda-6e9a43cca7b9,MSI Z270 XPOWER GAMING TITANIUM,,LGA1151,ATX,64,4,Silver / Black
44758225-899f-4919-a1c0-740b11620e90,Gigabyte GA-B250-HD3P,,LGA1151,ATX,64,4,Black / Gold
1d06ad2d-774f-47f3-bef6-0c8eb05022e5,Gigabyte GA-Z270X-Gaming 7,,LGA1151,ATX,64,4,Black / White
398eaab8-83fc-4350-8f79-0513e5ba99dd,ASRock Fatal1ty X399 Professional Gaming,,sTR4,ATX,128,8,Black / Silver
4424fa34-89f7-403a-a121-288ac9bb1079,Asus ROG MAXIMUS X FORMULA,,LGA1151,ATX,64,4,Black
ad0bde3c-8d53-4145-9bf2-9e4b0ffbd8b6,MSI H370 GAMING PLUS,,LGA1151,ATX,64,4,Black / Red
87d4982d-5184-481f-bab4-f698b569468d,Asus PRIME H310M-D,,LGA1151,Micro ATX,32,2,Silver / Black
73bae923-4051-4771-8406-a4dbf9b1a150,MSI B460M PRO,,LGA1200,Micro ATX,64,2,Black
7c8a1863-0618-4f70-a806-480735da28c4,Asus PRIME B550M-K ARGB-CSM,,AM4,Micro ATX,64,2,Black
9db37b44-2ffc-4f60-85ad-7de896af3ddd,Gigabyte Z490 AORUS XTREME,500.0,LGA1200,EATX,128,4,Black / Silver
83a6582a-cea7-4f81-b9cf-d7c22095e993,Gigabyte Z690 AORUS ELITE,,LGA1700,ATX,192,4,Black
21f2a451-60f9-4abe-a493-310b8e196f7a,Gigabyte GA-Z270X-UD3,450.0,LGA1151,ATX,64,4,Black / Silver
8c94c876-34c8-418e-9889-d10294337062,Intel DH55PJ,,LGA1156,Micro ATX,8,2,Black / Blue
6e32f92e-081d-4b28-a6c3-15674ee4e814,Asus P8P67 Deluxe,,LGA1155,ATX,32,4,Black / Blue
82b653fa-f209-4e60-8ba5-294ec25d3e8f,ASRock H61M-VS,,LGA1155,Micro ATX,16,2,Black / Blue
595e379f-70d1-41bf-b6fa-8f3e2c9194a4,ASRock 970 Extreme3,,AM3+,ATX,32,4,Black
8d09593d-a53e-462e-9f8f-7b2eeea017a2,ASRock X79 Extreme4,,LGA2011,ATX,32,4,Brown / Black
db887621-a90d-45a5-815e-9a0b52cc4307,MSI FM2-A55M-E33,,FM2,Micro ATX,16,2,Black / Blue
4235be9c-6c5f-4f01-93da-ef014ed8a78e,MSI X79A-GD45 Plus,,LGA2011,ATX,128,8,Black / Gray
a3fb4d49-a3c3-40c4-a08f-1578b7bf7e70,ASRock 990FX Killer,,AM3+,ATX,64,4,Black / Red
f12d481b-2bbe-40b3-9e3d-c6598c71604d,Asus H81M-D PLUS,,LGA1150,Micro ATX,16,2,Black / Yellow
022fdcbc-b5db-45e2-97c1-4cb25bbf6d7f,MSI H97 PC MATE,,LGA1150,ATX,32,4,Black / Blue
86a9247e-3a06-4d36-9ce9-c2c917e18af2,Gigabyte GA-X99-UD4,,LGA2011-3,ATX,64,8,Black / Yellow
66bc29de-3219-4eb3-b3c0-c1095f8f0aa1,Asus Z10PE-D16,,2 x LGA2011-3 Narrow,SSI EEB,1024,16,Black / Blue
afa5a615-b186-48d7-915a-523f4d7b91e5,ASRock X99 WS-E,,LGA2011-3,EATX,128,8,Black / Blue
b552057e-d013-4726-966e-015368148627,Asus X99-PRO/USB 3.1,,LGA2011-3,ATX,64,8,Black / White
8197a372-27d4-4b2b-97bb-a7beaff0bacf,MSI X99A GODLIKE GAMING,,LGA2011-3,EATX,128,8,Black / Red
a61af789-953b-42ff-a2f0-e7b6b2b7a7a5,EVGA Micro 2,,LGA2011-3,Micro ATX,64,4,Black
166c023e-b455-4c3a-9f1f-df37be779f45,EVGA Z170 Stinger,,LGA1151,Mini ITX,32,2,Black
0aa8c4a3-cff8-4d35-8b82-b3abc1ad3eef,Gigabyte GA-B150M-D3H DDR3,,LGA1151,Micro ATX,64,4,Black / Silver
3838f3ad-3c97-44ca-8c55-8dad38836795,MSI Z170I GAMING PRO AC,,LGA1151,Mini ITX,32,2,Black / Red
78c8d784-c5ec-4bf8-91fe-b258f07dd836,Gigabyte GA-B150N Phoenix-WIFI,,LGA1151,Mini ITX,32,2,Black / Orange
6a64cece-0388-45f3-b3b5-4b709e0471ad,Gigabyte GA-Z270X-Gaming K5,,LGA1151,ATX,64,4,Black / Silver
1decb75e-5402-4a17-83a8-580ce0fc3d35,EVGA Z370 FTW,,LGA1151,ATX,64,4,Black
44163bb0-0378-4f62-872e-02aa7d8393cb,Asus Prime H370-A/CSM,,LGA1151,ATX,64,4,Black / Silver
d4cc5b65-72ca-48f8-9ea5-0edb02338a6a,ECS H81H3-M4 (V1.0A),,LGA1150,Micro ATX,16,2,Brown / Gray
95fed0e0-4a8a-4322-b7c6-9e74293d6601,Gigabyte B760M AORUS PRO AX DDR4,,LGA1700,Micro ATX,128,4,Black / Silver
075169ed-84f4-4fd3-b089-1bc8d8bdfdae,Supermicro MBD-X11SSV-Q-O,,LGA1151,Mini ITX,32,2,Green
bd5ec604-7c68-4f5d-a4b9-16b56829c3b0,Gigabyte Z690 AORUS ELITE AX DDR4 V2,,LGA1700,ATX,128,4,Black / Silver
a0bc6c11-d1df-4f0a-b6ad-98797b663597,Intel DG33TLM,,LGA775,Micro ATX,8,4,Black / Blue
de9d4adc-7ff0-41b8-a5e8-6b0f43550d69,Gigabyte GA-Z270X-Gaming 5,,LGA1151,ATX,64,4,Black / White
35b159cb-3993-4e1f-a92d-5efdd5668f21,Asus PRIME H610M-K ARGB,,LGA1700,Micro ATX,96,2,Black
e488bc14-4a0c-470e-acc6-e4c7c4a9ad35,MSI G41M-P33,,LGA775,Micro ATX,4,2,Brown / Black
c0b85981-4183-41bd-ba29-ad04c9a5beae,Asus Rampage III Black Edition,,LGA1366,EATX,48,6,Black / Gray
54f9fbf4-7105-4400-ab90-21716a52f4a6,Asus KGPE-D16,,2 x G34,SSI EEB,256,16,Multicolor
a23e73d5-a05d-4701-b101-9d962c52412b,ASRock Z77 Extreme6,,LGA1155,ATX,32,4,Black / Gold
e58a4f30-cb3f-46a3-9e10-2f30ebdf418b,Gigabyte GA-H77N-WIFI,,LGA1155,Mini ITX,16,2,Black / Silver
afe42c33-028d-4d61-ac41-332e92a7b629,Gigabyte GA-B85M-D2V,,LGA1150,Micro ATX,16,2,Black / Gray
5b339938-0d7e-49e1-9870-5d97be8c1c53,ASRock H97 Pro4,,LGA1150,ATX,32,4,Black / Blue
950cd81f-11d9-4d36-ae82-0fb6cdfd6c2f,ECS H81H3-TI2,,LGA1150,Thin Mini ITX,8,1,Black
c1ba3301-00de-4473-92c6-a7558a311382,Gigabyte GA-H97-D3H,,LGA1150,ATX,32,4,Black / Gold
e7f9b8ce-2e37-48c0-bfb1-4ee4bd90bc08,MSI X99A SLI KRAIT EDITION,,LGA2011-3,ATX,128,8,Black / White
6b5217ea-d748-4638-a47c-d7a363f5a28f,ASRock Z170 Pro4,,LGA1151,ATX,64,4,Black / Orange
472425ce-3d31-4f37-8849-01712766426c,Gigabyte GA-H110N,,LGA1151,Mini ITX,32,2,Black / Silver
aa818870-d1bd-4b1a-8c8c-2cd5772de730,MSI Z170A SLI,,LGA1151,ATX,64,4,Black / Gray
c99be813-b6ee-488d-a76a-74e01f6e84f7,Gigabyte GA-B150-HD3P,,LGA1151,ATX,64,4,Black / Yellow
8f25d778-4d62-41c8-b7d2-a19386a5ef81,Gigabyte GA-Z270XP-SLI,,LGA1151,ATX,64,4,Black / Red
ee0eb90f-c32c-473e-bfbb-cf9899fa2322,ASRock H270M-ITX/ac,,LGA1151,Mini ITX,32,2,Black / Silver
607369e4-bbf0-495b-b541-4f412bb61f5d,Asus PRIME X370-A,,AM4,ATX,64,4,Black / Red
6cabcff1-39e8-4ee7-89be-ba9223a6d440,MSI B350 KRAIT GAMING,,AM4,ATX,64,4,Black / White
02b93ef4-4327-4ecf-ba4a-c6792e69ad50,Gigabyte B360M D3H,,LGA1151,Micro ATX,64,4,Silver / Black
f57b663e-2693-4051-a11a-f25cd17b7cb7,Gigabyte X299X AORUS MASTER,,LGA2066,EATX,256,8,Black / Orange
e791b38d-e7d6-4e06-bd11-26e9dd5eaf2d,Gigabyte B460M GAMING HD,,LGA1200,Micro ATX,64,2,Black / Red
7087c985-083f-4581-a44c-f04770c983aa,Asus TUF GAMING B560M-E,,LGA1200,Micro ATX,128,4,Black / Gold
04bfaf7c-e3cd-4f98-b948-a0609af1b8a9,MSI B560-A PRO,,LGA1200,ATX,128,4,Black
c1035a4b-6d6d-4d8c-81d1-cc883617be46,Gigabyte B760M GAMING WIFI,,LGA1700,Micro ATX,96,2,Silver / Black
5fcee345-bd1c-4877-86d9-c8c37321bf5e,Gigabyte GA-P55A-UD3,,LGA1156,ATX,16,4,Blue / White
c1e5be75-877e-4d16-a488-2bd2fa45f2ea,Zotac GF9300-K-E,,LGA775,Mini ITX,8,2,Black / Yellow
4a0f7bdc-cc7f-49ef-bde9-acde54dff5c0,ASRock G41M-S3,,LGA775,Micro ATX,8,2,Blue / White
14e6f3f5-cdd5-40e8-a1de-5a38d830e92c,Intel DX79TO,,LGA2011,ATX,64,8,Black / Blue
8040c2ff-ec1b-4058-ad5f-61b26e65afb8,MSI Big Bang - XPower II,,LGA2011,XL ATX,128,8,Black
8df7380e-e841-4dfc-9232-799d9aab8b77,ASRock B75M,,LGA1155,Micro ATX,16,2,Brown / Black
e6f45faf-ca79-4cd9-8fbe-79d4f0ba9059,MSI H61M-P31 (G3),,LGA1155,Micro ATX,16,2,Black / Blue
cdd0e431-e50a-466d-bd56-e405df4abd1e,MSI B75MA-P45,,LGA1155,Micro ATX,32,4,Black / Blue
5383489e-9bfa-40eb-938c-34a514e9cf29,ECS H61H2-MV,,LGA1155,Micro ATX,16,2,Black / Gray
610a722d-a305-4f8f-a17c-fef6afc0202d,Gigabyte GA-B85M-DS3H,,LGA1150,Micro ATX,32,4,Black / Gray
f5949319-e2ca-49ff-8ada-7162ffbd03d5,MSI A78M-E35,,FM2+,Micro ATX,32,2,Black / Blue
675566df-8e27-440e-b3b0-fb95125f851c,Gigabyte GA-Z97N-WIFI,,LGA1150,Mini ITX,16,2,Black / Silver
4da4c59a-2925-433a-ab91-dde8f7e7a82b,ASRock Fatal1ty Z170 Gaming K4,,LGA1151,ATX,64,4,Black / Red
cc0826f2-e181-4837-b1bb-6d2d80f8f556,ASRock H170M Pro4,,LGA1151,Micro ATX,64,4,Black / Orange
b54d6f82-40c7-45db-ba06-b8092a00ec73,Biostar AM1MH,,AM1,Micro ATX,16,2,Black / Yellow
4970a684-a9ac-4d9f-bea4-ff8e4bffe3fc,ASRock Fatal1ty X99 Professional Gaming i7,,LGA2011-3,ATX,128,8,Black / Red
42411da2-7015-4fc2-a7dc-cae3a1e983d0,ASRock Fatal1ty B250 Gaming K4,,LGA1151,ATX,64,4,Black / Red
db79aeee-b0a4-4335-8016-7c919bde422f,MSI X299 GAMING PRO CARBON AC,,LGA2066,ATX,128,8,Black / Silver
1efb2d2a-29ff-4459-aa0d-8822fb7250c7,MSI B360M PRO-VD,,LGA1151,Micro ATX,32,2,Brown / Black
fcd6215d-c5d8-4ace-a462-c969f4f4a0ae,Gigabyte B360M H,,LGA1151,Micro ATX,32,2,Silver / Red
b4472fee-c511-425f-b7d5-428f004bbc3e,Gigabyte GA-Z68AP-D3,,LGA1155,ATX,32,4,Blue / White
c7ddcaea-79c3-4f02-a6b8-ac65d659620e,MSI B450M PRO-VDH V2,,AM4,Micro ATX,64,4,Black
dafb4d63-10ed-4e46-8914-658097a4d661,Colorful CVN B460I GAMING FROZEN V20,,LGA1200,Mini ITX,64,2,White / Black
f402ac01-9197-4c72-b075-f3a33f5ce939,ASRock B660M-HDVP/D5,,LGA1700,Micro ATX,96,2,Black / Silver
87e933a9-e260-4e3a-b35a-3272cf0d410b,ASRock B660M PG Riptide,,LGA1700,Micro ATX,128,4,Black / Blue
d5d197ad-5403-432a-84d1-c46a6c6ce701,MSI A520M PRO-VDH,,AM4,Micro ATX,128,4,Brown / Black
d57a18ed-2b58-4ebe-a6fd-3798d85af380,Gigabyte B760M AORUS ELITE,,LGA1700,Micro ATX,192,4,Black / Silver
caac06cf-0982-42fe-8c69-709fdc7a4993,MSI MPG B760M EDGE TI WIFI,,LGA1700,Micro ATX,192,4,Silver / Black
54b36378-e3fd-4343-896b-ef064b802afc,Asus PRIME B760M-K D4-CSM,,LGA1700,Micro ATX,64,2,Silver / Black
0663bab4-ddd4-4fde-a8ef-c7c51a4e85a5,Gigabyte B660-AORUS-ELITE-DDR4,,LGA1700,ATX,128,4,Black
00230882-63d7-4dad-9162-b04e2a33a8c9,Asus P8Z68-V LE,,LGA1155,ATX,32,4,Black / Blue
0cef49a0-b49b-4f8e-8c54-b1be581aa60e,Asus Rampage IV Formula,,LGA2011,ATX,32,4,Black / Red
ec098402-4a66-4a1e-af74-423386681602,Asus Z9PE-D8 WS,,2 x LGA2011,SSI EEB,64,8,Black / Blue
6f7c404e-7ebd-47a3-a883-cf25d1f0c279,Asus P8Z77-M,,LGA1155,Micro ATX,32,4,Black / Blue
12934c71-8e00-4882-ba6b-317b4ee28600,Gigabyte GA-X79S-UP5-WIFI,,LGA2011,EATX,64,8,Black / Blue
f637ddef-f41c-49c5-871f-cd2643f48524,Asus H87-PLUS,,LGA1150,ATX,32,4,Black / Gold
270c8f6d-5aa0-4bce-8c74-d39e17f66daf,Asus Z87-Plus,,LGA1150,ATX,32,4,Black / Gold
9fdcba03-1b12-421a-9bdc-cf2acd63ef0c,ASRock 970 Extreme3 R2.0,,AM3+,ATX,64,4,Brown / Black
02e58548-4705-4510-90a7-aa88eb6d0abe,MSI H81M-E34,,LGA1150,Micro ATX,16,2,Black / Silver
b8636226-2d18-4760-a4f3-04d1fa01b6ac,ASRock H81M-DGS R2.0,,LGA1150,Micro ATX,16,2,Brown / Black
123ec732-2d6a-4ace-af2b-ab676c87c300,Asus SABERTOOTH Z97 MARK2,,LGA1150,ATX,32,4,Brown / Black
db23d4f8-1fa1-4b59-b5e2-d50e39e3e75b,MSI Z97M Gaming,,LGA1150,Micro ATX,32,4,Black / Red
b9f0a23b-e91e-4a23-bdd9-b9c13c29c57f,MSI Z97-G43,,LGA1150,ATX,32,4,Black / Blue
0c301152-62cf-4d22-bdfb-355d380dd9e0,Asus SABERTOOTH Z97 MARK S,,LGA1150,ATX,32,4,White / Gray
b760a0c0-8b2b-4e69-9575-8f3053924ff8,Gigabyte GA-Z170X-UD5,,LGA1151,ATX,64,4,Black / Gold
35997135-f9ac-400e-ae02-a3f8d834b14b,Gigabyte GA-H170M-DS3H,,LGA1151,Micro ATX,64,4,Black
c33378df-bb5d-4e22-bea7-a7a3ef5e9d79,MSI B150M PRO-VDH,,LGA1151,Micro ATX,64,4,Brown / Black
84d7f00b-6252-488c-ab92-eb358dc8f6bd,Asus P10S WS,,LGA1151,ATX,64,4,Black
3cb49c14-c2fe-4a10-b278-971b12415e18,MSI B250M PRO-VH,,LGA1151,Micro ATX,32,2,Brown / Black
bdea0f3e-8905-4c65-bf03-c43ff29810ed,MSI Z270 KRAIT GAMING,,LGA1151,ATX,64,4,Black / White
cd3a8791-727b-4049-abd1-bb4d826b8d66,ASRock Z270 Taichi,,LGA1151,ATX,64,4,Black / White
4c96a0db-221f-4cf5-96a4-3eadbb39a44c,MSI A320M BAZOOKA,,AM4,Micro ATX,64,4,Black / White
28e37d27-d55b-4cfc-9a8f-8b79550901c3,Asus STRIX B250I GAMING,,LGA1151,Mini ITX,32,2,Black
58274bd7-c4d0-4867-8bd5-5db706721274,Asus Prime H370-Plus,,LGA1151,ATX,64,4,Silver / Black
1957f43b-9c7e-4c56-bbe9-e3ccb4d2cb8b,MSI H310M GAMING PLUS,,LGA1151,Micro ATX,32,2,Black / Red
475ab032-b978-48d0-a598-26e66200db4f,NZXT N7 Z390,,LGA1151,ATX,64,4,Black
abb8994f-c502-47ef-8748-6fef1a0e295d,Gigabyte Z490M,,LGA1200,Micro ATX,128,4,Black / Silver
ba64e53e-be48-4b4c-8441-73c99a69eba6,Gigabyte B460 AORUS PRO AC,,LGA1200,ATX,128,4,Black / Silver
16703fef-a3ec-4a7f-9337-93133a048fd5,Asus ROG STRIX H470-I GAMING,,LGA1200,Mini ITX,64,2,Black
26f9588e-dd92-4ce5-bc06-cb80a304c63a,MSI H410M PRO-VH,,LGA1200,Micro ATX,64,2,Black / Silver
e3e8ae79-468c-424d-81b6-2c7316ffae04,EVGA Z490 DARK K|NGP|N,454.11,LGA1200,EATX,64,2,Black / Yellow
2be0e561-468b-4cf4-be51-df776077e367,Supermicro MBD-X11SBA-LN4F-O,355.07,Integrated Pentium N3700,Mini ITX,8,2,Green
55d9ceab-8ce4-4972-87ac-abcc7691a967,ASRock B760M PG Riptide Wifi,,LGA1700,Micro ATX,192,4,Black
188a506f-771f-4b71-9dd0-187eeee44ec3,Biostar H610MH D5,,LGA1700,Micro ATX,96,2,Black / Silver
47a954c6-0300-4053-a125-0906e8715f9f,Asus Prime H310I-PLUS R2.0/CSM,,LGA1151,Mini ITX,32,2,Black
510dfb09-4c92-4904-99ea-8a0c94f276a5,Gigabyte GA-MA785GM-US2H,,AM3/AM2+/AM2,Micro ATX,16,4,Multicolor
e5632542-6a86-4f59-a3d9-6827b647f2e1,Intel DH67CL,,LGA1155,ATX,32,4,Black / Blue
49ad2ef3-9bc1-4f75-b9a0-3bcf036aef11,Foxconn H61MX,,LGA1155,Micro ATX,8,2,Blue / White
21c6c921-8598-4d87-8a7d-d4b1f49b2e1c,MSI H61M-P20 (G3),,LGA1155,Micro ATX,16,2,Black / Blue
1d464949-ff81-4782-a219-a4b0668ec22c,ASRock B75M-ITX,,LGA1155,Mini ITX,16,2,Brown / Black
a8fa78d7-920b-4e54-a207-05ddc8cb9028,Asus Maximus V Formula,,LGA1155,EATX,32,4,Black / Red
5b5a1057-d879-4ed4-a921-901d2c7ef098,Asus Maximus V Extreme,,LGA1155,EATX,32,4,Black / Red
3ed17727-7af1-421f-837d-4af1512c2daa,Asus Maximus VI Formula,,LGA1150,ATX,32,4,Black / Red
849c230f-6e96-4951-bb53-a2e4bbf5ac6b,Asus X99-E WS,,LGA2011-3,SSI CEB,128,8,Black / Silver
17fed914-59d0-4d1d-8a00-393c7a790ad4,ASRock B150M Pro4,,LGA1151,Micro ATX,64,4,Black / Orange
a9e2b6cc-5bf5-4d47-aaa6-9deb610e488b,Asus H170-PLUS D3,,LGA1151,ATX,64,4,Black / Gold
83f91b09-4f9e-4434-bde0-e23109a28d46,Asus H110M-PLUS,,LGA1151,Micro ATX,32,2,Black / Gold
6331fea3-e125-47c7-be25-82c8220dd568,Asus B150I PRO GAMING/WIFI/AURA,,LGA1151,Mini ITX,32,2,Black / Red
56c7b3df-b38e-4889-89a7-1711e9888c40,ASRock Fatal1ty Z270 Gaming K4,,LGA1151,ATX,64,4,Black / Red
7731734e-1368-43e6-a6e3-4ef3a00a66af,ASRock Z270 Pro4,,LGA1151,ATX,64,4,Black / White
5825b973-fe4f-417b-b445-87735d611614,ASRock Fatal1ty Z370 Gaming-ITX/ac,,LGA1151,Mini ITX,32,2,Black / Silver
c08f24cf-d8d2-4be0-b599-2d00518dd56a,MSI B360M PRO-VH,,LGA1151,Micro ATX,32,2,Brown / Black
81637ef0-0339-4d8d-a369-0ed72f1dbc38,MSI H310-A PRO,,LGA1151,ATX,32,2,Brown / Black
8dc8c956-fdaf-4b35-a5b3-642641a9bec6,Asus ROG STRIX B365-G GAMING,,LGA1151,Micro ATX,64,4,Black / Red
bbc8c341-7fe3-4994-9ceb-00648316cb57,ASRock H410M-HVS,,LGA1200,Micro ATX,64,2,Black / Silver
e35ca5b1-2797-4c3a-8132-7ae06b99d693,Asus ROG STRIX B460-G GAMING,,LGA1200,Micro ATX,128,4,Black / Red
5115dfea-42fd-48ec-aaa4-9afcb2b98c0b,Asus PRIME H470-PLUS,,LGA1200,ATX,128,4,Black / White
bafc19e2-ff47-4af8-965d-03718deb6567,ASRock Z590M Pro4,,LGA1200,Micro ATX,128,4,Silver / Black
c927e63d-3846-40a3-b165-78ceeacd1c8e,Asus ROG MAXIMUS XII APEX,,LGA1200,ATX,64,2,Black
0f933c02-85ec-4968-9473-de73dc5d2c41,Asus P7P55D,,LGA1156,ATX,16,4,Black / Blue
c2a9e2a9-4c92-4e5d-9d01-7f85ccc6529d,Asus P6X58D Premium,,LGA1366,ATX,24,6,Black / Blue
7fb4c51a-73c4-455b-9b10-189ecd7fbdc3,Gigabyte GA-78LMT-S2P,,AM3+,Micro ATX,8,2,Blue / White
383ca143-d88a-4f65-b54c-399ee7487af2,Gigabyte GA-Z68A-D3H-B3,,LGA1155,ATX,32,4,Blue / White
9d64e652-ebad-4379-b456-0234814df08f,Asus P8Z68-V PRO,,LGA1155,ATX,32,4,Black / Blue
139fb003-79fa-4a97-85a1-4a0856484de7,Asus Sabertooth 990FX,,AM3+,ATX,32,4,Brown / Black
27693ddc-8300-452b-9921-63a2a020c92e,Foxconn H61S,,LGA1155,Mini ITX,8,2,Blue
1a1ed789-b821-470e-95d8-1a53b9411f1b,MSI A55M-P33,,FM1,Micro ATX,16,2,Black / Blue
ba875fab-5393-4f49-9ac8-b7f359c4bde7,MSI Z77A-G43,,LGA1155,ATX,32,4,Black / Blue
8911944e-1c78-423c-8c8d-4159f9ba465a,Asus P8B75-V,,LGA1155,ATX,32,4,Black / Blue
2cc9e532-4006-4d21-bf65-c117108b0daa,Intel DH77EB,,LGA1155,Micro ATX,32,4,Black / Blue
3736d7b6-1fcc-455a-a8e7-c2760306dce4,Gigabyte GA-H77-DS3H,,LGA1155,ATX,32,4,Blue / White
a1f9bfd6-229b-4351-a985-96913d80dbd6,MSI Z77A-G43 Gaming,,LGA1155,ATX,32,4,Black / Red
6c2e08ca-2039-4de9-be2c-98e2f2a69c2b,Jetway JNC9S-B85,,LGA1150,Mini ITX,16,2,Black / Green
02033573-9942-45df-af23-94a2cec8d2e9,MSI Z97 Guard-Pro,,LGA1150,ATX,32,4,Black / Blue
ced10148-a006-43ba-bfc9-4bd15ce20555,MSI Z97M-G43,,LGA1150,Micro ATX,32,4,Black / Blue
4333aeed-e359-41e9-8eb0-5efd23932dfd,ASRock H97 Anniversary,,LGA1150,ATX,32,4,Black / Blue
d40cbaa8-97d6-440e-b993-df6f914c1ce2,Asus RAMPAGE V EXTREME/U3,,LGA2011-3,EATX,64,8,Black / Red
80c62ab6-522c-4bfe-ae4a-08dd7916c893,Gigabyte GA-H170-HD3,,LGA1151,ATX,64,4,Black / Gold
d651bf79-1042-42a9-ab25-9d52335530bf,ASRock Z170M Extreme4,,LGA1151,Micro ATX,64,4,Black / Orange
14d3a63c-a2b0-4e76-a33f-d9218bd94220,Gigabyte GA-H110M-S2,,LGA1151,Micro ATX,32,2,Black / White
25917658-dc75-4918-9be8-762a355fee9c,Gigabyte GA-Gaming B8,,LGA1151,ATX,64,4,Black / Green
5a38ba0f-83f9-4322-9176-926ba2f6c192,Gigabyte GA-Z270-HD3P,,LGA1151,ATX,64,4,Black / Gold
58f2e3da-c000-443f-8585-3d113be547bd,Asus MAXIMUS IX APEX,,LGA1151,EATX,32,2,Black / Silver
c7bfd870-dab5-43af-af9c-c1d71fec1384,Gigabyte GA-AB350M-D3H,,AM4,Micro ATX,64,4,Black / Gray
af4655be-8cd7-4bb4-849f-b6d2736e31bd,ASRock Fatal1ty X370 Professional Gaming,,AM4,ATX,64,4,Black / Red
efa69d7b-8441-4581-8c15-31d164aac53e,Gigabyte GA-AX370-Gaming K3,,AM4,ATX,64,4,Black / Red
18657873-5a25-4044-96b2-3c2d65c51bd6,Gigabyte GA-H110M-M.2,,LGA1151,Micro ATX,32,2,Black / Silver
3702c5d6-7d30-47ba-916a-946f005cb7fd,Gigabyte GA-970A-DS3P FX (rev. 2.1),,AM3+/AM3,ATX,32,4,Black / Gray
0618c680-5c07-4f79-8164-914cd9db8c59,ASRock H110M-HDV R3.0,,LGA1151,Micro ATX,32,2,Black / Orange
7cc09a3c-a2a8-4e9e-b61a-d10f3e3a6d33,ASRock N68-GS4 FX R2.0,,AM3+,Micro ATX,16,2,Black
29ace959-602c-4c73-86f8-b20f4ef3942f,ASRock H310M-HDV/M.2,,LGA1151,Micro ATX,32,2,Black / Silver
4383cd9f-fc53-41b8-9856-8f48900e632d,MSI PRO B760M-E,,LGA1700,Micro ATX,96,2,Black
e636b003-0da1-4bc7-bc86-c539f577aa36,Gigabyte B650 AORUS ELITE,,AM5,ATX,192,4,Black / Silver
87983538-ed26-4c1f-942a-335e3f2936bb,Supermicro C9Z490-PGW,511.99,LGA1200,ATX,128,4,Black
1623da64-d622-4e68-a3b4-05f10f8cbf89,ASRock 970 Pro3 R2.0,,AM3+,ATX,64,4,Brown / Black
