id,display_name,price,core_count,core_clock,boost_clock,tdp,integrated_graphics,has_smt
071dd17c-8ac3-456c-acff-8d1d0556f9fd,AMD FX-8320E,,8,3.2,4.0,95,,0
8309c0fc-2a11-4353-aa4e-b4f5b9eef0b5,Intel Xeon E5-2690 V3,,12,2.6,3.5,135,,1
56db5cc2-1143-4205-bc8f-1cfec77f18d5,Intel Core i5-9500F,,6,3.0,4.4,65,,0
f9de7afe-7b1f-4fc6-aaf4-936548ee1fad,Intel Pentium Gold G6500,89.99,2,4.1,,58,Intel UHD Graphics 630,1
4e8137fa-be7d-4096-8376-64e8be10a2f3,Intel Core i3-550,108.21,2,3.2,,73,Intel HD Graphics,1
66ad49f1-8f8d-4f36-8ac4-1bdeccdbe059,Intel Core i9-9920X,,12,3.5,4.4,165,,1
b897de53-a653-492d-a3cd-60f27a3ad1bc,AMD A8-7650K,,4,3.3,3.7,95,Radeon R7 (on-die),0
4df3af4a-c40f-41a9-9c79-5ae439688c17,Intel Core i7-6700T,,4,2.8,3.6,35,Intel HD Graphics 530,1
04ee2940-76c5-440d-9ed2-688b78d6628a,Intel Xeon E5-1660 V2,504.07,6,3.7,4.0,130,,1
738ed7c3-e13b-4f30-b4da-0f56408546d5,Intel Core i5-7500T,199.95,4,2.7,3.3,35,Intel HD Graphics 630,0
d5136db5-e2bf-48d8-b265-08d2dae2b188,Intel Core i5-6600T,294.98,4,2.7,3.5,35,Intel HD Graphics 530,0
f67e59e5-564e-490c-adba-f5c98be16129,Intel Core i5-650,100.0,2,3.2,,73,Intel HD Graphics,1
193600ad-8778-4749-ab82-313c73f928cf,Intel Core i7-4790T,179.88,4,2.7,3.9,45,,1
61f4dbb5-a8ca-4249-9b3b-ce0208f69274,Intel Core i5-7400,130.31,4,3.0,3.5,65,Intel HD Graphics 630,0
a8ca9919-30d3-4b71-bce3-cab2817f2006,Intel Xeon E5-2670,,8,2.6,3.3,115,,1
a2e0fc8c-87f9-41df-a365-9757d7cfd585,Intel Core i5-8500,184.47,6,3.0,4.1,65,Intel UHD Graphics 630,0
14daa6f5-01ca-4739-bb51-36e3c62b0888,AMD Ryzen 7 PRO 7745,,8,3.8,5.3,65,Radeon,1
9929ad56-7858-44d5-aa91-6b1c1f8beb9e,Intel Core i3-7100,85.72,2,3.9,,51,Intel HD Graphics 630,1
e6173c3e-fe75-4b22-beb5-232964445a95,AMD A10-7800,,4,3.5,3.9,65,Radeon R7 (on-die),0
400d1d79-bd94-413f-afd2-8bf54e700f29,AMD Athlon II X4 630,52.6,4,2.8,,95,,0
5586c8af-e5a5-4527-b7d3-fa93bcf47c3b,Intel Core 2 Duo E8500,,2,3.16,,65,,0
f55b8477-7f2e-40cc-a30f-dea14bc73544,Intel Core 2 Duo E7300,28.2,2,2.66,,65,,0
ec501409-f9e8-4009-ab71-f68933eb902b,Intel Core i3-10320,134.0,4,3.8,4.6,65,Intel UHD Graphics 630,1
91d7df17-a16b-46df-b2e6-7788010eea67,Intel Pentium G2030,,2,3.0,,55,Intel HD Graphics,0
0efe91cc-ebfc-41e1-aa50-642063de0650,AMD Athlon X4 860K,,4,3.7,4.0,95,,0
0ae0e9a7-28b4-4388-95d8-6c14763669ab,Intel Core i9-7940X,,14,3.1,4.4,165,,1
2e89b6de-36b9-4dad-b3bf-87b766440f3d,Intel Core i3-8300,,4,3.7,,62,Intel UHD Graphics 630,0
2f8a164e-1752-48f0-b846-4c31d6540756,Intel Celeron G5920,39.99,2,3.5,,58,Intel UHD Graphics 610,0
86c8afdb-7737-4ddb-a5c9-fdc303eb7a56,Intel Xeon E3-1220 V3,100.99,4,3.1,3.5,80,,0
628ff8d3-c1f7-4995-becd-8938e6069e4d,Intel Core i9-9900X,1229.95,10,3.5,4.4,165,,1
3fda033a-9618-4460-95d3-889606900395,Intel Core i5-2380P,70.0,4,3.1,,95,,0
122ee4fd-b591-4731-ac8e-f786ff7ef940,Intel Pentium Gold G6600,152.19,2,4.2,,58,Intel UHD Graphics 630,1
6769904f-7275-4b64-b8f0-212b5e64bf9b,Intel Core i5-4570S,99.99,4,2.9,,65,Intel HD Graphics 4600,0
757beb41-1d48-4e6c-97e2-f700bbaafcf3,AMD Ryzen 3 1200 (12nm),,4,3.1,3.4,65,,0
4561e348-4c3b-4338-87fa-8661abc4220d,Intel Core i5-3350P,,4,3.1,,69,,0
d3c19f00-5b0f-445e-a3e4-f14fb46695c0,Intel Xeon E5-2660 V3,,10,2.6,3.3,105,,1
6cc93c29-2a3d-4424-aea5-6a2f8d33ca39,Intel Pentium Gold G5420,,2,3.8,,54,Intel UHD Graphics 610,1
4bfefced-88c0-4bff-8a9a-16e4b0516462,Intel Xeon E5-2695 V2,189.0,12,2.4,3.2,115,,1
396edf51-0cd4-4506-b5c3-06ff2ea945fb,Intel Pentium G4500,49.99,2,3.5,,51,Intel HD Graphics 530,0
9f6ecca5-9d1e-4724-95d0-38c67d83412c,Intel Xeon E3-1270 V3,420.0,4,3.5,3.9,80,,1
ede3cdaf-1c92-41dd-8f78-ed10c98ed77b,Intel Core i5-6500T,,4,2.5,3.1,35,Intel HD Graphics 530,0
1b1aee0f-07b1-4dc8-a9d3-597ef5194570,AMD A6-7400K,89.99,2,3.5,3.9,65,Radeon R5 (on die),0
cbfdf689-b812-4489-9e90-5bceb8f0f0b8,Intel Celeron G3930,55.0,2,2.9,,51,Intel HD Graphics 610,0
f24fbb4f-e70f-4ef7-b16a-4933f7f6320d,Intel Core i5-3550,335.0,4,3.3,,77,Intel HD Graphics 2500,0
2bf221fa-e87a-49dd-89c4-d45268041679,AMD Phenom II X6 1100T Black,,6,3.3,,125,,0
31ad9282-2e21-45b2-86ae-e8ac820f91ac,Intel Core i5-7600K,,4,3.8,4.2,91,Intel HD Graphics 630,0
12386aa0-1f98-42b1-9673-3de8aaa2bdef,AMD A8-7680,,4,3.5,3.8,65,Radeon R7 (on-die),0
68390b51-44e5-4591-9e16-2813ec770ad0,Intel Core i9-10850K,,10,3.6,5.2,125,Intel UHD Graphics 630,1
b19bfba3-1831-4d96-9de4-24a7a638da48,Intel Core i5-3340,278.02,4,3.1,3.3,77,Intel HD Graphics 2500,0
017d167e-30ad-470d-8ff2-d1f3082130a2,AMD 2650,,2,1.45,,25,Radeon HD 8240,0
d5175e8d-05e6-4807-b675-1da60ca5f40b,Intel Xeon E5-2698 V4,,20,2.2,3.6,135,,1
5d091577-493e-41f7-8496-507da1dbbe37,Intel Core i5-4690K,,4,3.5,3.9,88,Intel HD Graphics 4600,0
de6d93e8-a428-4085-b87f-02b0a0c1c656,AMD Athlon II X4 640,74.79,4,3.0,,95,,0
62b2a9c2-043c-4f42-8f3d-75a61e72885f,Intel Core i7-2600S,355.29,4,2.8,,65,Intel HD Graphics 2000,1
4d8033cf-dba9-411c-804b-a9d91e128844,Intel Xeon E-2236,435.0,6,3.4,4.8,80,,1
de37a779-4018-45b1-82a4-c366d3665cee,Intel Core 2 Duo E7500,99.63,2,2.93,,65,,0
e21532fe-e562-4b29-b80f-288a264d542f,AMD Phenom II X4 955,,4,3.2,,125,,0
b4d894f6-6fbe-4035-affd-0bbd24a4d234,Intel Core i7-990X Extreme Edition,,6,3.467,,130,,1
237c2b28-c86a-42b5-9f46-5d0e7fd255d0,Intel Xeon E5-2667 V2,,8,3.3,4.0,130,,1
59f03520-8227-493b-9d6a-f1f9076d9a8a,Intel Xeon E5-2640 V4,998.95,10,2.4,3.4,90,,1
4f04a4ec-f895-413a-a298-21832f1a0f77,Intel Core i3-9300,189.99,4,3.7,4.3,62,Intel UHD Graphics 630,0
6ffa28ad-71a2-4271-9f00-4f49173cb668,Intel Core i7-960,345.0,4,3.2,,130,,1
c727d1d3-016b-4260-9634-723c5ccf65b6,Intel Xeon E5-2695 V4,,18,2.1,3.3,120,,1
189c9ad0-c78a-4ded-a6d4-58281ba84d97,Intel Core i5-10600K,,6,4.1,4.8,125,Intel UHD Graphics 630,1
869a35f6-8635-4916-a433-2b6c07eca46b,AMD A10-7700K,132.86,4,3.4,3.8,95,Radeon R7 (on-die),0
3764443e-6946-47d9-90c6-8026db764479,AMD Athlon X4 970,,4,3.8,4.0,65,,0
82630235-8553-45d4-8b7e-c68e5d4f730f,Intel Xeon E3-1230 V3,327.0,4,3.3,3.7,80,,1
56c6b1a8-9ecc-4123-b5fb-45b39f99600a,Intel Xeon E3-1230 V2,271.85,4,3.3,,69,,1
6c2071c8-b552-4ec0-b6f1-c16f3d5c34b7,Intel Celeron G1610,37.0,2,2.6,,55,Intel HD Graphics,0
8f9edfe1-b333-46bb-b999-50ecb07a722d,Intel Xeon E-2136,395.82,6,3.3,4.5,80,,1
8137a8ff-aad0-4ecc-aa6c-bfcfcb99e2a5,Intel Xeon E5-1620 V4,148.94,4,3.5,3.8,140,,1
3c926cf4-0d5a-4eb8-9afe-613808b89211,Intel Core i9-9820X,,10,3.3,4.1,165,,1
cfd76979-8ebb-4e39-b48c-c5df3a4f1221,AMD A10-5800K,,4,3.8,,100,Radeon HD 7660D,0
4ebdc976-cecb-4ac9-ab63-2bf11ed5bbc8,AMD A10-7890K,,4,4.1,4.3,95,Radeon R7 (on-die),0
30173a4a-28d1-4f1f-a3e9-fbf7aebde342,Intel Celeron G3920,489.95,2,2.6,,35,Intel HD Graphics 510,0
663ec85a-1079-4b42-98f4-a885a117e557,Intel Core i5-760,100.0,4,2.8,,95,,0
23498022-13e2-4915-a1c3-cdf4f9045f1e,Intel Celeron G3900,93.48,2,2.8,,51,Intel HD Graphics 510,0
fdec0915-fe6f-4704-b477-163ef6c1da82,AMD Phenom II X4 945,,4,3.0,,125,,0
c2e32841-44d4-4a7e-b7c7-55dc34c53ac4,AMD FX-4100,,4,3.6,,95,,0
74e9a04c-723a-4781-8522-35abdd7e81ca,Intel Core i7-4771,,4,3.5,3.9,84,Intel HD Graphics 4600,1
cf5052b5-35c8-44bd-8e91-8ecbbfca61a8,AMD A12-9800,160.0,4,3.8,4.2,65,Radeon R7 (on-die),0
f8f866ff-d64b-424e-b422-0b50f7753b4b,Intel Core i7-930,257.27,4,2.8,,130,,1
34855bce-759d-46f9-9f9f-8f6ce401a915,Intel Xeon E5-2687W V3,,10,3.1,3.5,160,,1
2a11a530-dabd-41ff-9f30-73bc6b4a9116,Intel Core i5-4670S,534.0,4,3.1,3.8,65,Intel HD Graphics 4600,0
db15a657-a8f3-44be-8082-c682ac528a06,Intel Core i5-3470S,,4,2.9,,65,Intel HD Graphics 2500,0
484ef9d7-f46d-47d0-8de3-6624b5d3d650,Intel Core i5-8600T,,6,2.3,3.7,35,Intel UHD Graphics 630,0
1afce6f2-69ee-4daa-9e8a-70c704a40988,Intel Core i9-10900K,,10,3.7,5.3,125,Intel UHD Graphics 630,1
32a2e279-f217-442a-83cb-236eb1a70255,AMD Athlon 240GE,,2,3.5,,35,Radeon Vega 3,1
05a4ad4f-1c8b-47d0-b660-fd45db883f91,Intel Core i3-3250,70.0,2,3.5,,55,Intel HD Graphics 2500,1
008c0996-888f-4beb-88cc-eb0b34117593,Intel Core i5-9400,,6,2.9,4.1,65,Intel UHD Graphics 630,0
79127725-4b02-4ecf-b15a-deea2af20726,Intel Core i9-10850KA Avengers Limited Edition,,10,3.6,5.2,125,Intel UHD Graphics 630,1
78215830-33bd-44cb-9f90-34a3b10a1656,Intel Core i5-2300,,4,2.8,,95,Intel HD Graphics 2000,0
fe71f31a-72c9-4f8f-893e-fa2636edb82e,AMD Athlon 200GE,,2,3.2,,35,Radeon Vega 3,1
d501439b-ad97-4139-be3b-6b7bb47a3f4b,Intel Core i3-2130,,2,3.4,,65,Intel HD Graphics 2000,1
a785ad31-cb24-4ebb-a667-b08774a03db0,AMD FX-9590,,8,4.7,5.0,220,,0
9ae9fc14-624d-43bb-abe7-d1d7bd6f2d15,AMD A10-7860k,,4,3.6,4.0,65,Radeon R7 (on-die),0
d7c1390f-bf8b-4f60-8463-674351109c73,AMD Athlon 220GE,,2,3.4,,35,Radeon Vega 3,1
3cad6c03-7e6b-4edf-ac72-fec2fc7ef77c,Intel Core i3-7320,102.9,2,4.1,,51,Intel HD Graphics 630,1
36fa3e0f-18b3-4778-af70-117d23d641de,Intel Core i3-2120T,60.0,2,2.6,,35,Intel HD Graphics 2000,1
28a8bc05-3eee-477d-be30-58867b2a4e9d,Intel Core i5-3450S,95.0,4,2.8,,65,Intel HD Graphics 2500,0
7f749704-7794-449f-85a8-df1fa93a7a64,AMD A10-6700,112.76,4,3.7,,65,Radeon HD 8670D,0
3cff1c7d-7c77-4977-aaf2-61969633bdd7,AMD FX-8150,,8,3.6,,125,,0
373f7d92-39c4-44a9-901e-0834ac415630,Intel Core i5-7600,,4,3.5,4.1,65,Intel HD Graphics 630,0
73770fb4-1ca4-4b8d-bc58-07b8a8c49b98,Intel Core i9-9900,,8,3.1,5.0,65,Intel UHD Graphics 630,1
da65a7eb-3bf8-4101-b19f-160922018975,Intel Core 2 Extreme QX9775,1489.95,4,3.2,,150,,0
5ca63c0a-f669-464b-b284-c318d97c37c8,Intel Core i7-3960X Extreme Edition,274.85,6,3.3,,130,,1
c1ed00bd-597e-4718-af02-069e6edc054c,Intel Core i9-9960X,1399.99,16,3.1,4.4,165,,1
12e611dc-0eb6-4cf2-949a-3613f26f0cb6,Intel Xeon E3-1241 V3,298.0,4,3.5,3.9,80,,1
f8d93be0-418f-4996-ada7-1d06ac9ce0f1,Intel Core i5-4690,147.91,4,3.5,3.9,84,Intel HD Graphics 4600,0
58b60d8c-9f0a-4a36-896e-2834c2a5be5f,AMD Threadripper 2990WX,,32,3.0,4.2,250,,1
41005760-e7ae-4e21-b0c0-6c7372d552a9,Intel Core i3-10100T,,4,3.0,3.8,35,Intel UHD Graphics 630,1
ac7c12d5-7977-47d5-a72d-fbe954a43b97,AMD Phenom II X6 1055T,,6,2.8,,125,,0
0b4b02f4-13df-454d-97d1-14c6cce94316,Intel Pentium E6600,50.0,2,3.06,,65,,0
3542fdce-05d1-4888-a5d3-2baa9892ce72,AMD FX-4300,,4,3.8,,95,,0
47b5eea0-af3b-4345-83f7-adeb948c53f8,Intel Xeon E3-1246 V3,,4,3.5,3.9,84,Intel HD Graphics P4600,1
35842aaf-e153-4d97-894d-91c4ee6e6d36,Intel Core i5-4460S,,4,2.9,3.4,65,Intel HD Graphics 4000,0
36b33ab9-cff4-4744-b03d-7a990cb2d8ed,AMD Athlon X4 860K,,4,3.7,4.0,95,,0
b507b8af-4817-46ed-8916-7d1808a05b86,Intel Core i5-8500,,6,3.0,4.1,65,Intel UHD Graphics 630,0
6b0ef396-1ba7-496b-b207-724129480777,Intel Core i5-9600K,,6,3.7,4.6,95,Intel UHD Graphics 630,0
69edfb96-65e1-482b-ae25-73edc6df7551,Intel Core i3-4340,60.0,2,3.6,,54,Intel HD Graphics 4600,1
edb64454-d4f0-4771-8d42-532502ceee5b,Intel Pentium G3420,53.0,2,3.2,,54,Intel HD Graphics,0
01afa1ac-5b1a-42ef-8852-780cd65332e0,Intel Pentium E2200,,2,2.2,,65,,0
835e41b1-27dc-42c3-810d-d4477e5e1e9b,Intel Core 2 Duo E6400,35.0,2,2.13,,65,,0
c4fbd710-0282-4557-b514-080aeaa16808,Intel Core i5-2310,,4,2.9,,95,Intel HD Graphics 2000,0
a29fc2f1-94bb-4534-af9d-532202b66125,Intel Xeon E5-2697 V3,,14,2.6,3.6,145,,1
1d021208-f53c-4030-b9a9-9d547edc6614,AMD Phenom II X4 820,56.64,4,2.8,,95,,0
9467be4f-9038-4513-80db-4658ba92482e,AMD A10-5700,72.51,4,3.4,,65,Radeon HD 7660D,0
637f82a8-7b89-467f-8cea-b62498760e2c,Intel Core i3-6098P,70.0,2,3.6,,54,Intel HD Graphics 510,1
5f7f53ce-4227-4458-b9cf-3c99b55d1fba,Intel Core i3-3210,70.0,2,3.2,,55,Intel HD Graphics 2500,1
770f2080-5e37-41de-a2d3-be56c6560d19,Intel Core i3-6100T,,2,3.2,,35,Intel HD Graphics 530,1
cf389e4c-eece-4bec-9b97-c36a7ec4d56e,Intel Xeon E3-1240L V5,,4,2.1,3.2,25,,1
4f21976a-e183-4cd9-bbf1-5e49808f93a8,Intel Core i7-940,78.67,4,2.93,,130,,1
eb4d0f77-66d7-4948-b4bc-1031e73c0227,Intel Core i3-9350KF,256.06,4,4.0,4.6,91,,0
4366b3e8-4b16-4fcb-b0b0-5c0620767510,Intel Xeon E-2278G,,8,3.4,5.0,80,Intel HD Graphics P630,1
809a5247-1b5b-4bf0-9945-4d509c2c390a,Intel Pentium E2140,79.95,2,1.6,,65,,0
1454ac2d-5611-4ee4-8007-4867f5dd8c58,Intel Xeon E5-1650 V2,452.66,6,3.5,3.9,130,,1
164f7765-2878-4b96-9be1-77f459ffb4fe,Intel Xeon E5-1620,,4,3.6,3.8,130,,1
e3901e6e-8bf0-46dc-a874-bbb3c19d5e7c,Intel Pentium G3250,65.0,2,3.2,,53,Intel HD Graphics,0
6ba07dbc-5992-44d7-a220-822f7ba9bd31,Intel Core i3-9100T,,4,3.1,3.7,35,Intel UHD Graphics 630,0
dd081d60-4877-4815-b12d-1a3d3ae2e628,Intel Core i7-980,556.02,6,3.333,,130,,1
443a62e6-d3b2-4e9b-a5ce-fd8deb1b340f,Intel Pentium G630,37.49,2,2.7,,65,Intel HD Graphics,0
0def881f-7c6c-4de8-a3be-e98555fdbf0f,AMD FX-8320,106.55,8,3.5,,125,,0
c1105b02-7d7e-4a12-8729-c339705ac28b,Intel Xeon E5-1650 V3,,6,3.5,3.8,140,,1
46ce5477-d3e9-4935-b962-f2c7e69b4a7f,Intel Xeon E5-2680 V3,,12,2.5,3.3,120,,1
f0235bab-2fa0-4ff1-b1b1-cc46a732b0b7,Intel Xeon E5-2643 V4,268.05,6,3.4,3.7,135,,1
07c3f292-46da-4a6b-a48b-36b23afc7965,Intel Pentium Gold G5400T,98.95,2,3.1,,35,Intel UHD Graphics 610,1
fc191cc7-5fb0-4b12-9af2-5671b8ae49fd,AMD Sempron 145,,1,2.8,,45,,0
c5fdf3f9-075b-4563-854c-d04920de8075,Intel Pentium G3220,,2,3.0,,54,Intel HD Graphics,0
87b1110c-3a33-4d04-aff4-e542c04b2130,Intel Core i3-8100T,,4,3.1,,35,Intel UHD Graphics 630,0
d188de0e-2108-4a1c-9733-c83bbea89864,Intel Xeon E-2286G,787.99,6,4.0,4.9,95,Intel HD Graphics P630,1
4fa81b82-8ec3-46c3-abde-9b62b1889dfd,Intel Core 2 Extreme QX9650,152.52,4,3.0,,130,,0
e4044f1a-6a19-4385-82c5-953c76e10ea4,Intel Core i3-560,60.0,2,3.333,,73,Intel HD Graphics,1
a866d248-19ec-43be-9ccd-0df12e6d6aa8,AMD A4-3300,89.95,2,2.5,,65,Radeon HD 6410D,0
8853040a-7058-406a-816b-580825d96d92,AMD A10-7870K,324.6,4,3.9,4.1,95,Radeon R7 (on-die),0
5ff3457c-734c-4c38-9d02-683dcb753a04,Intel Core i5-6600,,4,3.3,3.9,65,Intel HD Graphics 530,0
702971bd-fb13-4d37-a92b-a9af36f27a75,Intel Xeon E-2124,180.0,4,3.3,4.3,71,,0
a85266b6-e47b-4be6-9aec-b7d5e034e623,Intel Core i7-5775C,905.0,4,3.3,3.7,65,Iris Pro Graphics 6200,1
1a6d1da3-9210-4ab3-9a40-8652f1dab3aa,Intel Core 2 Quad Q6600,361.83,4,2.4,,100,,0
ee3f09ab-54e1-4999-b428-f2abf85fbd85,Intel Core 2 Quad Q9550,286.27,4,2.83,,95,,0
b885d5dc-ae3e-49ed-bdc6-619f1f494be1,AMD FX-6350,,6,3.9,,125,,0
6495af2a-6a26-49fc-9f5b-f0524e47d3d2,Intel Xeon E3-1245 V6,629.95,4,3.7,4.1,73,Intel HD Graphics P630,1
ef158a67-d1ac-481f-9e77-fd8c04c54e36,Intel Xeon E5-2680 V2,,10,2.8,3.6,115,,1
82199186-56a1-46f2-939f-d31b46f8dc31,Intel Xeon E5-2630L V3,410.0,8,1.8,2.9,55,,1
e632ac0c-bfe8-4d19-aafa-11917622fc29,Intel Core 2 Duo E8600,,2,3.33,,65,,0
1320055e-98ba-46a2-8b8e-19ccaae4aed9,Intel Core i7-4790K,,4,4.0,4.4,88,Intel HD Graphics 4600,1
39a48c19-b88d-4ac9-9c1c-a71e27d7c509,Intel Xeon E-2288G,,8,3.7,5.0,95,Intel HD Graphics P630,1
2117b07d-c0cc-4f57-b8cf-f66dfd005be9,AMD A12-9800E,138.02,4,3.1,3.8,35,Radeon R7 (on-die),0
4c045eed-a920-4621-be39-e60f763d342c,Intel Core i9-9940X,1205.04,14,3.3,4.4,165,,1
0bcc89c7-a5f8-4fed-990b-f9cf31e9b788,Intel Core i3-6300T,90.03,2,3.3,,35,Intel HD Graphics 530,1
1d285681-984f-41bf-9400-5c10615dee98,Intel Core i7-920,,4,2.66,,130,,1
06f9b105-d0e3-4f28-8f8e-e88f42ce6b21,Intel Core i3-3225,,2,3.3,,55,Intel HD Graphics 4000,1
b2d3a42c-c3a6-4325-b962-ce5b16a0cb98,AMD A8-5600K,,4,3.6,,100,Radeon HD 7560D,0
92917074-adf2-4f92-955b-98490a4e6c36,AMD A8-5500,,4,3.2,,65,Radeon HD 7560D,0
25f30983-53fc-4873-a815-459843f04abe,AMD FX-4350,108.02,4,4.2,,125,,0
33abff83-d42e-4ce8-9e80-4c5c1c0b9fd9,AMD A4-7300,268.64,2,3.8,4.0,65,Radeon HD 8470D,0
8756550b-ef98-40c0-9355-8a5d75d3f20d,Intel Core i3-6100,209.95,2,3.7,,51,Intel HD Graphics 530,1
e5e3d475-302f-45e0-9cdb-76a1baab151d,AMD Athlon 5370,,4,2.2,,25,Radeon R3 (on die),0
2a11c619-d8aa-4d36-8659-0f83355befbb,Intel Core i9-9940X,,14,3.3,4.4,165,,1
55d51c2f-ca46-4935-adca-510be41b72d0,Intel Core i3-6320,130.0,2,3.9,,51,Intel HD Graphics 530,1
9fa8f7af-5d5b-4136-9b0c-0311135e30fe,Intel Celeron 440,49.99,1,2.0,,35,,0
18b5f71d-ce2c-4224-b4e2-dc908e44ef57,AMD Athlon X4 750K,,4,3.4,,100,,0
d43aec1a-46d9-46aa-8c4c-1c35c4294d79,Intel Core i5-4570T,128.8,2,2.9,,35,Intel HD Graphics 4600,1
3fab29d3-0154-42a3-ba5e-1078339eb927,Intel Xeon E5-2670,184.91,8,2.6,3.3,115,,1
4e268529-60c7-4157-a19b-f568e527bfa3,Intel Xeon E3-1220 V2,,4,3.1,,69,,0
7afd577a-f763-4fc8-90e2-d1287ddf63f9,AMD A8-6500,226.79,4,3.5,,65,Radeon HD 8570D,0
772adb9b-a20e-4788-af59-8dd7125f3796,Intel Celeron G1840,,2,2.8,,53,Intel HD Graphics,0
72cae977-f5ff-4a83-87c6-019bb4add83b,Intel Xeon E5-1680 V3,,8,3.2,3.8,140,,1
4a4eba86-3ab8-4c76-82fb-6c10f9b18281,Intel Core i5-8400T,,6,1.7000000000000002,3.3,35,Intel UHD Graphics 630,0
522d9ece-c241-439d-aa4c-e77528e07edb,Intel Core i7-9700T,,8,2.0,4.3,35,Intel HD Graphics 630,0
ac980997-97fa-44ac-9335-6c4b0aa9507a,Intel Core i5-4590T,,4,2.0,,35,Intel HD Graphics 4000,1
9beb1a60-5ef6-430b-b47a-8694056d8c52,Intel Core i3-10325,,4,3.9,4.7,65,Intel UHD Graphics 630,1
fd99bf41-7c11-42f5-b675-562f252e977a,Intel Core i5-7400T,78.02,4,2.4,3.0,35,Intel HD Graphics 630,0
b8c160d4-3908-47f0-bf2b-f3003b7f8107,Intel Xeon E3-1265L V3,398.95,4,2.5,3.7,45,Intel HD Graphics,1
83fd4d0b-a79f-49d2-af5f-888b4ae0a727,Intel Core i7-6850K,,6,3.6,3.8,140,,1
1468fc4b-3d7f-4786-8f9a-d7f6d83985f4,Intel Core i3-7100T,109.0,2,3.4,,35,Intel HD Graphics 630,1
ded505e1-f9d9-4595-86a5-a905abb5d546,Intel Xeon E-2176G,,6,3.7,4.7,80,Intel HD Graphics P630,1
6966e9fd-37b3-46bf-8d91-0db5a32e53b7,Intel Core i9-9900X,,10,3.5,4.4,165,,1
3e6f91a7-59c4-4259-98da-ec52c5b97b93,Intel Pentium E2160,49.0,2,1.8,,65,,0
2c51896f-8650-41ec-9dd1-a08714a53a3d,Intel Core 2 Duo E7400,,2,2.8,,65,,0
57f08273-9dee-444a-a953-e9d05dde7bc9,Intel Core 2 Quad Q9400,,4,2.66,,95,,0
126e4665-bccc-4505-bad1-d3e7b2fa3b0a,Intel Xeon E5-2687W,,8,3.1,3.8,150,,1
098389ae-5b6c-49f1-88a5-bfaf37a1e664,Intel Core i5-5675C,,4,3.1,3.6,65,Iris Pro Graphics 6200,0
b62fe8ce-f299-4dab-8367-cd48886c4185,AMD Athlon X4 880K,,4,4.0,4.2,95,,0
d009991f-3c9c-4628-8c80-f5a64c23347d,AMD Ryzen 7 1800X,,8,3.6,4.0,95,,1
096073ba-5ccc-4c36-a818-513a1086bc5a,Intel Core i5-3330S,229.95,4,2.7,3.2,65,Intel HD Graphics 2500,0
19ee5cf0-3fc8-4041-b553-1f2845bf1068,Intel Xeon E-2276G,669.6,6,3.8,4.9,80,Intel HD Graphics P630,1
2c6b4288-0c93-43f6-a3f0-4a353fa6700c,Intel Xeon E5-2650L,149.94,8,1.8,2.3,70,,1
67ac292e-0d33-4e3d-8efe-89c32b2a020d,AMD A10-9700E,247.98,4,3.0,3.5,35,Radeon R7 (on-die),0
951fed19-c012-4daa-b898-9b8e7ff2fe83,Intel Core i5-661,80.0,2,3.33,,87,Intel HD Graphics,1
d0c0d1b9-87b0-46dd-ba73-8db8ef35b983,Intel Xeon E5-2630 V4,409.57,10,2.2,3.1,85,,1
158e49f8-3097-436c-afad-10634574cd96,Intel Core 2 Duo E8400,76.98,2,3.0,,65,,0
3afa4462-7d64-4723-92b8-3b29e65a11c3,Intel Xeon E3-1220,115.0,4,3.1,,80,,0
f630012c-3ef1-4daf-84b8-3ab65a02c03a,AMD Athlon X4 760K,,4,3.8,4.1,100,,0
8e9dfce0-cebd-4a23-b8cf-8ee307e9beb2,Intel Xeon E3-1225 V3,,4,3.2,3.6,84,Intel HD Graphics P4600,0
ee8f2e51-1ff1-4e8b-b17e-0e37fa9fe55d,Intel Xeon E3-1271 V3,,4,3.6,4.0,80,,1
beac2887-4930-4900-a139-16d2eb35d37b,Intel Core i7-5820K,,6,3.3,3.6,140,,1
b1bbbf36-2b77-41b1-b00a-879d641df692,Intel Core i7-6800K,355.86,6,3.4,3.6,140,,1
1d7c4f44-dd48-49e5-8cbd-75da506c5168,Intel Core i7-7820X,498.95,8,3.6,4.5,140,,1
ad0e91cd-3fe0-453d-9ff9-f1f8eca30cd0,Intel Core i5-3570S,,4,3.1,3.8,65,Intel HD Graphics 2500,0
a4f6728e-fe47-4e79-9c22-4fade52c4f50,Intel Xeon E-2146G,962.69,6,3.5,4.5,80,Intel HD Graphics P630,1
b1d691a5-5c02-4918-9f9e-9ccb42e56a68,Intel Xeon E3-1240 V6,230.0,4,3.7,4.1,72,,1
8d2c83d0-0ea3-464a-a983-e2bb792eb712,AMD Athlon II X4 620,59.49,4,2.6,,95,,0
66d9c512-1789-488e-b9e5-5f305f8a3f5c,Intel Xeon E3-1280 V5,,4,3.7,4.0,80,,1
7e1f42ef-21d1-4476-9367-cb937648065d,Intel Core i3-540,110.0,2,3.06,,73,Intel HD Graphics,1
185f66bf-4fc7-4622-ad00-36a11557ba83,AMD A8-3850,,4,2.9,,100,Radeon HD 6550D,0
e4324133-c3c3-4031-afe3-c21791acdb18,Intel Pentium G630T,75.0,2,2.3,,35,Intel HD Graphics,0
