id,display_name,price,type,efficiency,wattage,modular,colour
d2df70b3-4bad-470a-96a7-4dcb1937fcdd,Fractal Design Integra M,,ATX,bronze,650,Semi,
62287d31-3faf-477e-8cf2-fcb7866aacb4,SeaSonic PRIME Platinum,,ATX,platinum,1200,Full,
3ea1e554-5f1b-4ce8-9ad4-70cb43d4c9f3,be quiet! Pure Power L8,,ATX,bronze,530,Semi,
e34314e4-22a0-4298-8f0d-35c8e27838ca,be quiet! Power Zone 1000W,,ATX,bronze,1000,Full,
56e17a2f-d6a0-48e0-b734-685665e1840e,Super Flower Leadex III ARGB Pro,189.0,ATX,gold,750,Full,Black
5917e066-0c8d-4e22-83ca-bece759896a4,Antec VP,,ATX,,500,False,
29b0ab3b-c7e0-4725-b3ce-716a54b21490,XFX XTR,,ATX,gold,550,Full,
fdb6f5af-7e16-40de-98ad-1bfb23a41829,Corsair CS550M,,ATX,gold,550,Semi,
f61921f5-da2e-4320-9fe4-1b1d928d70ff,SeaSonic M12II,,ATX,bronze,750,Semi,
f9e87e8f-a71a-4ac3-82a8-8dcf8768d9dd,Cooler Master Silent Pro Hybrid,,ATX,gold,1300,Full,
7845fbe1-e676-4271-a52a-c0a681ddd223,Cougar SL500,,ATX,,500,False,
83319df1-5082-45df-ae16-8276d5733bc9,SeaSonic X,,ATX,gold,1050,Full,
106aeef6-6e15-4451-8528-ad68341a830d,Cooler Master Silent Pro M,,ATX,bronze,1000,Semi,
df72194c-c553-44f7-8fdc-cdf61f10c30d,SeaSonic SS-460FL Active PFC F3,,ATX,platinum,460,Full,
0bb09ac7-74b7-4f2a-bf88-4288b0c36967,SeaSonic PRIME Titanium,,ATX,titanium,1000,Full,
91f04875-451b-496a-8cd9-bc5abcdcbd92,Corsair GS800 2013 Edition,,ATX,bronze,800,False,
c8499d98-5710-4080-9a53-256551804587,Antec NeoECO V2,,ATX,bronze,650,Semi,Black
9a834b8e-b710-49ad-b10a-769f5793b9c8,Thermaltake Smart,,ATX,bronze,650,Semi,
48f30c7d-4902-42d7-a455-92816cdaa628,BitFenix Whisper M,,ATX,gold,750,Full,
8e0eca17-c2b9-488b-b440-4881d670c835,HEC HEC200SA-2FX,,Mini ITX,,200,False,
7ff6101c-a881-4b26-8b15-7d485d00cbf2,Cooler Master B500,,ATX,,500,False,
6c7e690c-c456-4f68-be43-701b7448f617,FSP Group HEXA 85+,,ATX,bronze,450,False,Black
edeef71b-210d-4105-8456-dd87ecda31ac,EVGA 650 GD,,ATX,gold,650,False,Black
01f73b23-3eac-47a1-afdd-a60324165fa6,Cooler Master GX,,ATX,plus,650,False,
53cbf42c-c215-4cd7-81c0-1c3fced45eb2,Enermax EMG900EWT,,ATX,gold,900,Full,
652abd5d-2cbb-44e0-9488-b06f21536c22,Antec NeoECO Classic,,ATX,bronze,650,False,Black
9103f5dc-080e-45cc-b428-2bdda39ad628,Rosewill LEPTON 600,,ATX,gold,600,Semi,Black
a1addf39-36ee-4569-96c7-efc7bb00770c,Thermaltake TR2,,ATX,,700,False,
b3b9bc47-1a3d-458d-9c75-a39987758900,XFX TS,,ATX,gold,650,False,
31ed9a5a-5963-4624-977b-2005fe7c87fa,Cougar GX-F,,ATX,gold,650,Full,Black / Orange
3c2861de-8f92-4826-b131-dbdcb9742e40,EVGA SuperNOVA NEX750B,,ATX,bronze,750,Semi,
6c3e6388-5468-4de8-90f8-feaef1e2d681,Silverstone Strider,,ATX,plus,400,False,
44640b9b-ac89-4315-ad43-375bbd90ec88,SeaSonic CORE GM,,ATX,gold,550,Semi,Black
ce7b03c9-057c-43e3-9158-e476d316b690,Cooler Master MWE GOLD 550 V2,,ATX,gold,550,False,Black
ffc33709-6820-4bd3-a281-3b3d106474b6,Antec Earthwatts,,ATX,bronze,500,False,
82ce4bc9-ed91-4a55-acb6-1c2f7d9b762b,Fractal Design Newton R3,,ATX,platinum,600,Semi,
abe9dac2-5794-4c6f-a16d-4eec7a431428,Rosewill Glacier 700M,,ATX,bronze,700,Semi,
aabfb12c-de86-4040-9af1-831b9e129504,Cooler Master eXtreme Power Plus,56.48,ATX,,500,False,
3b82b5b4-5694-4cf4-8e48-6475c7cb6fe5,SeaSonic PRIME Ultra Platinum 850,359.99,ATX,platinum,850,Full,Black
869f3d96-9e62-4319-8fe2-6d54b8a86d26,Montech CENTURY,,ATX,gold,550,Full,Black
0f2f1dc8-0b6b-450f-ad7a-a53462610b0a,Rosewill HIVE,,ATX,bronze,550,Full,
f79714b6-5299-4f9d-973a-3b14b9dc5178,LC-Power LC6450 V2.3,,ATX,bronze,450,False,Black
518364d1-ee02-4f62-93c9-cbf8e73f4433,Enermax Platimax D.F.,,ATX,platinum,600,Full,Black
a67c2634-8e2e-4029-bb52-69dfabe6c569,XFX XTR,,ATX,gold,650,Full,
4ce2458f-e853-4ac3-8f69-245bfc5b8bbd,OCZ ZT,,ATX,bronze,750,Full,
bdfae12d-72da-4834-93c7-d2dc242fb23f,BitFenix Formula Bronze,,ATX,bronze,700,False,Black
1002d75d-017b-4251-a593-72a540035a7b,Cougar SL600,,ATX,,600,False,
2b6a95ec-e0b8-4ea3-9a68-e20832e805cf,OCZ ModXStream Pro,,ATX,plus,500,Semi,
0798545e-8eac-48ce-9629-f7d4e045f7fa,Nexus NX-5000 R3,,ATX,bronze,530,False,
6498e55c-b860-4b02-926c-79673ac294d8,XFX XT,,ATX,bronze,600,False,
6a775fc8-257f-49de-907e-baf375d1e4c6,GAMDIAS ASTRAPE P1 G,,ATX,gold,650,Full,Black / Multicolor
1ba5dd47-57bc-4416-a118-d6523739cb69,Zalman zm-500-LE,,ATX,,500,False,
7072fe34-1d0c-4c38-82f7-65e0ce3e2ae0,Xigmatek Vector,,ATX,gold,850,Semi,
f0cad552-3efa-4ed6-bd34-54aa8e6ca49f,EVGA 550 GD,,ATX,gold,550,False,Black
779a6208-28cf-416f-a67f-1f70058819f7,RIOTORO BUILDER,,ATX,plus,600,False,Black / Red
e55427c1-92ef-494e-8a4b-8226a0170d06,Sentey MBP HM,,ATX,bronze,750,Semi,Black
22763ba3-7e3a-4e90-bce9-22e1182fbe23,Antec High Current Gamer,,ATX,bronze,850,Semi,
e5224dfc-460c-42c5-854e-ac86a42049b5,Cooler Master V Semi-Modular,,ATX,gold,650,Semi,
9331e501-bd60-41f8-ab2d-a79ed410253d,EVGA SuperNOVA NEX1500 Classified,,ATX,gold,1500,Full,
eb1bff3d-d09e-4346-83e7-15ddc53723b1,be quiet! PURE POWER L8 400W,,ATX,bronze,400,False,
ac0728b6-26a2-405b-a9fd-6948c0b2376d,EVGA SuperNOVA 850 GS,,ATX,gold,850,Full,
12d704e0-3bd5-4103-bffc-562b9fd6e545,Thermaltake Toughpower iRGB PLUS TT Premium Edition,,ATX,titanium,1250,Full,Black
3d99d223-122f-492b-bfa9-99d3a98aa59e,Montech TITAN GOLD 750W,,ATX,gold,750,Full,Black
f240c1b8-7f8c-4dae-86a9-8b4303a3c1e0,be quiet! Straight Power 10,,ATX,gold,600,False,
ee63b5d9-d2aa-41a0-91f6-4c41b202c5db,Azza PSAZ-500B12,,ATX,,500,False,
5f4c6930-9a1a-40b5-b1ba-396d31dc7121,FSP Group SFX Pro,,SFX,bronze,350,False,Black
14bb5be6-b927-422f-bc46-37e0a450ff5f,Corsair VS350,,ATX,,350,False,
608ae7e0-d874-49bd-844e-bafe6f51a87a,SeaSonic SSP-300TBS,74.75,TFX,bronze,300,False,Silver
b431eae5-5925-491a-89f8-470d08ef286f,Athena Power AP-MFATX40P8,,Flex ATX,bronze,400,False,
50a7d68d-8295-4729-8f7d-f30c8c4f52cb,Silverstone VA550-B,,ATX,bronze,550,False,Black
03124638-44d4-4d2f-9023-28ef02415b3e,FSP Group DAGGER PRO ATX3.0,,SFX,gold,850,Semi,Black
ea6f6480-3728-42fd-b306-df6511e71d90,Cooler Master GX III GOLD,,ATX,gold,650,Full,Black / Purple
fa9f4094-bce0-4308-b934-370f8bb5f978,FSP Group FSP300-57FCB,,Flex ATX,gold,300,Full,Black
89627207-5c4a-4902-8a94-70ce1df86e43,Enermax REVOLUTION SFX,,SFX,gold,650,Full,Black
5f49f619-aa6b-4325-9d00-68e645407b76,KOLINK KL-SFX450,,SFX,bronze,450,False,Black / Green
c9a8c720-db09-422a-b031-86661225a631,Cooler Master Elite V2,,ATX,,550,False,
53a6ecb3-f39e-4b8e-83ea-cbf34b083da3,be quiet! Pure Power 10 CM,,ATX,silver,600,Semi,
713f8888-5a7f-421e-b815-0df83cb72b8f,Thermaltake Smart,,ATX,plus,430,False,
fcbc74e1-e7d4-47eb-b383-8a6bab8d9d95,Thermaltake Toughpower Grand,,ATX,platinum,600,Semi,
96172cdd-9da4-45e3-9d9b-f7e01209a9c9,Antec True Power,,ATX,bronze,550,Full,
057783a0-50d8-42b0-8264-400d105b6488,Antec True Power,,ATX,bronze,750,Semi,
810201d2-e931-4f09-a014-2758bb310489,Cooler Master eXtreme Power Plus,,ATX,,700,False,
6363291f-3516-4211-8ee8-a2acce1bb66f,Raidmax RX-850AE,,ATX,gold,850,Semi,
42cb550c-cd8e-4771-bbb1-6a0d4c63c37e,Rosewill Green,170.0,ATX,plus,530,False,
b698f1ef-1d66-4c2b-9546-ff68c6bbbc29,Silverstone Strider,,ATX,bronze,500,Full,
e89e0719-a130-40ac-b57a-b04e14af768d,be quiet! System Power 8,,ATX,plus,400,False,
5cfd15ed-99f1-41aa-be55-826952ad4bc1,CoolMax ZX-600,,ATX,plus,600,False,
6cf6b2b7-ca21-457d-8ee7-caadccad7b91,Montech GAMMA II,,ATX,gold,650,False,Black
18e28c5e-19c7-4395-b5d2-92a4a895a5e8,Athena Power APOLLO 600,,SFX,bronze,600,False,
52c2fdb5-567b-4b9b-be9a-8563e846f407,Cooler Master MasterWatt 650 TUF Gaming Alliance Edition,,ATX,bronze,650,Semi,Black / Gray
843241b4-1b0e-4e79-9440-ad9ece7dcff9,GameMax GM,,ATX,gold,500,Semi,Black
7cecb92e-7103-4ac0-ad4b-753841f53007,Cooler Master Elite,,ATX,,460,False,
542777db-d3b6-4dff-af2e-1447d1131f93,Cooler Master GX,,ATX,plus,750,Semi,
55b263f6-621e-4ad1-84ca-88fb3b4adeb8,Corsair CX850M V2 (2017 Edition),,ATX,bronze,850,Semi,Black / White
64e73599-80e6-4dec-be11-13a36e3f4afa,SeaSonic S12II,,ATX,bronze,750,Full,
3add7987-7bd5-400f-ab61-c4f89a8fe6be,Azza PSAZ-700A14,,ATX,bronze,700,False,
fb5e5800-ef24-4f7e-b0cd-467659b8df35,Cooler Master MWE Bronze,,ATX,bronze,450,False,Black
95ecf315-6fef-4cc5-bbe0-6ae25909a5c0,Thermaltake Toughpower,,ATX,gold,1200,Semi,
0c3ea31d-444e-42f0-bb33-f6ca03935b07,FSP Group Hydro PTM PRO,179.99,ATX,platinum,850,Full,Black
92553531-9fd1-4aee-a8b5-0df06e7c87a5,Kingwin ABT-1050MM,94.98,ATX,,1050,False,
78040011-bbb5-4b72-a208-4abef999a64a,Fractal Design Anode Bronze,178.93,ATX,bronze,750,Semi,Black
4374e07a-2e19-4be7-b1f1-74ebfc274364,SeaSonic SS-300ES Bronze,104.44,ATX,bronze,300,False,
4464a8ef-e40f-48f3-9cd6-6886e5463a0f,In Win IP-S300FF1-0,55.13,TFX,plus,300,False,
7901650b-c998-4cca-8645-82468d2acba3,Silverstone Essential,,ATX,gold,650,Semi,Black / Blue
0125b05c-1868-489f-8770-7505ced83243,LC-Power LC1000 V2.4,,ATX,platinum,1000,Full,Black
4eafd282-9301-4f2a-90ca-ba2121ddb7d9,be quiet! Pure Power 10 CM,,ATX,silver,500,Semi,
7a67d148-b6fd-4e22-91be-5c46f90cca7f,Antec VP650P,,ATX,,650,False,
69a5c7b8-73a8-4c3d-b2e3-29e47347856a,Rosewill Glacier 1000M,,ATX,bronze,1000,Semi,
415ace0e-0cad-49dd-96bf-923c4d519643,Rosewill Glacier 850M,,ATX,bronze,850,Semi,
835b1c74-a8b2-4d8c-a5e0-16b420d8638a,Thermaltake TR2,,ATX,gold,700,False,
0d27b683-27e7-43ba-92dd-267a72c085a7,Apevia ATX-CB700W,,ATX,,700,False,
dfe49638-7485-4b2a-b2ea-ed83378b220f,Cooler Master i700,,ATX,bronze,700,False,
32aeaf37-002a-4cbc-b282-e8599146f21b,Cooler Master Extreme 2,,ATX,,525,False,
4b2a0f65-e465-4b8d-b787-1d22323c67f1,Antec NeoECO Gold,,ATX,gold,650,Full,
9f33f90e-32eb-4acf-8749-97428d97990d,Zalman TX,,ATX,,600,False,
d70d480e-fb2a-416a-8387-ac3c7f3268a6,SeaSonic G,,ATX,gold,750,Semi,
04c68214-901a-4f27-960e-471bd91e0fda,PC Power & Cooling Silencer Mk II,,ATX,silver,950,False,
1f2bc03f-731a-4686-8553-27d136854e6a,SHARKOON SilentStorm Icewind,,ATX,bronze,650,Semi,White / Black
f0a71797-1eda-4192-9b85-c5c4a1071f15,SeaSonic X,,ATX,gold,660,Full,
3190794c-cf44-4ab8-81d1-cd8872dca7c0,XFX TS,,ATX,gold,750,False,
f964512c-1dd6-4eee-8ace-87c7ef413bc6,FSP Group Raider S 550,,ATX,silver,550,False,
0677310c-c139-46a8-8333-386b1ffb333c,Cooler Master Hyper White,,ATX,plus,500,False,Black
bfc18253-c77e-4795-b837-62c1f452b08c,Rosewill Capstone G850,,ATX,gold,850,Semi,
771bc90c-05c1-41ad-bee6-50b3fb28e9fa,SeaSonic S12G,,ATX,gold,550,False,
3ee0cad9-6162-4eb8-ad74-819baa0ec4d9,Cougar CMX700V3,,ATX,bronze,700,Semi,
418aac7a-c9d5-4a84-817d-d96771134c24,Cooler Master New GX,,ATX,bronze,450,False,
728a199a-3948-417d-8ae8-2619ef427b45,Super Flower Leadex Silver,,ATX,silver,550,Full,
caf01557-3d4a-45e9-8736-f2a9f9182ba1,Nfortec Sagitta RGB,,ATX,gold,750,Full,Black
4833aa9e-9182-4acb-81fb-d92ce640f33f,Fractal Design Integra R2,,ATX,bronze,500,False,
9059a0f7-03e2-4b07-a50d-ed72d7c878f1,be quiet! Straight Power 10 CM,,ATX,gold,600,Semi,
5a8398e4-c2e7-4f26-89fd-b7e84d91fa7f,LC-Power LC6650GP3 V2.3 230V,,ATX,silver,650,False,Black
230daecb-0c68-44d9-ab21-32649ae9d14f,SeaSonic PRIME Ultra Platinum 550,,ATX,platinum,550,Full,Black
0a486147-76c8-4d41-bd3b-cef714607e95,Zalman ACRUX,,ATX,platinum,1200,Full,Black / Silver
d8261e2a-2e3c-44dd-a830-50a8e3b5c3cc,be quiet! TFX Power 3 300,,TFX,bronze,300,False,Black
2f89000b-7832-45af-9b08-6d458677e53d,Zalman ACRUX,,ATX,platinum,850,Full,Black / Silver
4ee97e9c-b9c2-4804-aa95-42d51b5f7e84,Noua Volture X GX-MVX,,ATX,gold,850,Full,Black
915ec6ba-e0d2-4f2e-bbf5-16db914259fe,SeaSonic SSP-300SFG,,SFX,gold,300,False,
a7784554-450b-4266-9f32-eb4e825d3eeb,Antec Basiq,88.34,ATX,,350,False,
36503774-87a4-4d92-a4e8-4828af3225db,LC-Power LC1200P V3.0,,ATX,platinum,1200,Full,Black
5fd43e73-bfd3-4400-be41-b8967956b3f5,Ultra X4,,ATX,bronze,750,Full,
ebcbd768-a915-49b8-9a15-dbb182c535e9,Thermaltake TR2,,ATX,,600,False,
a6f272f3-f48e-4b83-a8df-dac0fe85a8e7,Corsair TX650,,ATX,bronze,650,False,
020b875c-f2fe-41fb-9f2e-9103202c1155,SeaSonic Platinum,,ATX,platinum,860,Full,
b27cffce-fb5b-43c3-bd03-6268fa061a1e,Apex AL-D500EXP,,ATX,,500,False,
5f3aba57-e3d0-45e2-ae8b-876aab891b6b,Cooler Master GX,,ATX,plus,650,False,
540a9962-86c3-4047-916d-81e01bed4590,Thermaltake Toughpower Grand,,ATX,gold,650,Semi,
6d615578-6a83-4c40-958a-209dfbad4cf7,be quiet! System Power U9,,ATX,bronze,500,False,Black
91cf1c11-0ac2-47b7-8a7a-51bdef7df936,Antec NeoECO 550 Gold,,ATX,gold,550,Semi,Black
ad9a1c9a-e650-4f48-be78-7833dc00a7f2,Sentey XPP725-PS,,ATX,,725,Semi,
207bd72d-c936-46e6-b6c4-a4243305787d,Cougar LX500,,ATX,bronze,500,Full,Black
3e88d9dc-cd6c-4b16-96b4-2e2b4a37ad3c,XFX XT,,ATX,bronze,500,False,
8b79a0b5-97b9-4e66-934e-d1b08457a57f,Corsair VX450,,ATX,plus,450,False,
2d126700-425d-42ee-b949-276ac291e655,Cooler Master MasterWatt Maker,,ATX,titanium,1200,Full,
54c7cd9a-d1e8-4598-b177-527c3978f4a8,FSP Group Berzerker,,ATX,bronze,500,False,
6bfb9e4a-2d7f-4f00-acfb-7d31c243c727,Silverstone Strider Titanium,,ATX,titanium,700,Full,
8439f2fb-a9da-4c29-bd4f-515b62a8ae0b,FSP Group FSP500-50FGGBN,,Flex ATX,gold,500,False,
120c23b1-5bd0-4ba7-ae36-9ab0d5167e48,Corsair VS600,,ATX,plus,600,False,
874712a9-fc1a-43cf-91fb-3639992b39ea,Segotep GM,,ATX,gold,1000,Full,White
26c88497-b4e9-40ae-8c28-74f89555b4a1,Cooler Master V Semi-Modular,,ATX,gold,750,Semi,
8177e92f-dc75-4685-ac8e-57cafef2f453,FSP Group Raider 750,,ATX,bronze,750,False,
c6ad4411-8255-4698-83bb-20ebdef2320b,Antec High Current Gamer,,ATX,bronze,520,False,
d343a2e7-3573-4345-9d95-ea09e53a80fc,be quiet! Pure Power L8,,ATX,bronze,600,False,
fb1dd451-9639-48c2-a9ba-e911e7dcd6d5,Xilence Performance A+ III,,ATX,bronze,650,False,Black / Red
16080c6d-1275-41a5-9162-c189a9cf63df,Enermax REVOLUTION SFX,,SFX,gold,550,Full,
d72af9b3-dad6-4597-8c75-6a07bfd49eb8,LEPA MX-F1,,ATX,,600,False,
bb342cde-4669-427c-9153-f6fdd6f4ae72,SilentiumPC Supremo L2,,ATX,gold,650,False,Black
cbfd12c1-3948-4984-8650-c61ab6814e55,be quiet! System Power 10 U,,ATX,bronze,650,False,Black
ffb281d8-df04-4afd-8abf-80c8438c12fd,Cougar BXM850,,ATX,bronze,850,Semi,Orange / Black
045fe285-2451-47bf-b798-5bf0f4e8c25e,Sentey SDP650-SS,,ATX,plus,650,False,
ccfa285c-3a68-4895-9297-a02db7520297,Cooler Master Silent Pro M2,,ATX,silver,1000,Semi,
4b90c158-35ef-4139-8869-3a0f95b37b5a,ABS Majesty,,ATX,gold,1100,Full,
05ac0af3-7eb3-4677-b080-4934e5d066bb,Thortech Thunderbolt PLUS,,ATX,gold,800,Full,
f55b725d-e7d8-43b8-afd2-c336253e0cc7,XFX ProSeries,,ATX,bronze,450,False,
ffceb618-3ffe-4234-be69-7d7113604a14,SeaSonic PRIME Platinum,,ATX,platinum,850,Full,
d404191a-a387-4bf4-bc12-2efbf18827a4,Antec True Power,,ATX,gold,650,False,
93e6269a-87ad-4687-8f70-506ae4d52c20,Cooler Master GXII,,ATX,bronze,550,False,
6a015f8f-cf5a-473f-8d3f-f5f80f957b2a,FSP Group SFX Pro,,SFX,bronze,450,False,Black
c1aed1c6-0fe0-4d15-867d-423c33b7c2fa,Zalman ACRUX,,ATX,platinum,750,Full,Black / Silver
90a3e8ec-2e25-4e63-9e83-491bda83a099,Rosewill Green,80.0,ATX,plus,430,False,
fa9d429a-7e87-42da-9339-281c2dfca85b,LC-Power LC V2.31,,TFX,,400,False,Black
78604553-bcff-49ae-85c6-4e8b3705ac49,Enermax MAXREVO SLI,369.99,ATX,gold,1350,Full,Black / Gold
27c3a8e9-876c-4601-bc63-a1e0ed0ead54,Antec Earthwatts,124.98,ATX,bronze,500,False,
4c90ede7-3619-44ef-bfaa-fb15cfa03f1b,Silverstone Strider Platinum,,ATX,platinum,1000,Full,
48033f38-3a81-4723-b561-57b744fa930b,FSP Group FSP270-60LE,,Mini ITX,plus,270,False,
c8747b62-2201-4a43-a73d-c250c57a041e,Cooler Master XG850,,ATX,platinum,850,Full,Black
606bd3cc-d39f-478b-8a1b-238c99399933,Raidmax Vampire,,ATX,gold,800,Semi,
55e53764-9721-4a1a-90a5-95a4d79ed408,Corsair CX-750 V3,,ATX,bronze,750,False,
c68451a1-f4d7-4fe1-98a6-cf5716485714,BitFenix Formula Gold 550,,ATX,gold,550,False,
3aef4ec9-edcd-44db-9252-2934140f26a1,Enermax REVOLUTION X't,,ATX,gold,430,Semi,
7eb2f672-ac26-4eb1-b3c0-2dde00a2dc5d,Kuroutoshikou KRPW-BR650W/85+,,ATX,bronze,650,False,Black
b385982e-3f04-470e-9f69-bb180e036742,be quiet! Pure Power 10,,ATX,silver,700,False,
c2a3cfcc-a08f-4c73-8e4f-a83fd34c57f8,SHARKOON WPC Bronze,,ATX,bronze,550,False,Black
2c3ebd8f-f17d-4629-ac9f-50b62a71f861,Silverstone Strider,,ATX,bronze,600,Full,
9e6ec6dc-830a-4b47-b651-5a0443dfabb0,SeaSonic PRIME Ultra Gold 650,,ATX,gold,650,Full,Black
9397fd7f-ac0a-4c2d-9f82-b43b12cce33a,HEC HEC250SRT,,SFX,,250,False,
fd3d7ce2-58cd-4c49-93fe-89922ba04f42,Cooler Master Silent Pro M,,ATX,plus,600,Full,
a34538d6-5439-4c78-8f74-b4b6bca98b15,Silverstone Strider,,ATX,bronze,650,False,
f742f3fa-7bea-4fd0-bc6a-e30e342e8eba,FSP Group AURUM S 400W,,ATX,gold,400,False,
6eedd25f-9b44-4538-b8c7-fab966e6aa4f,Enermax CYBERBRON,,ATX,bronze,700,False,Black / Silver
923fdcc6-6132-4599-906c-d8c68d2a7629,Antec VP PLUS,,ATX,plus,550,False,
2694d57d-9539-4ecb-8c77-25f91ca06b3e,Cooler Master Extreme 2,,ATX,,475,False,
e2428918-83a0-488a-add2-204f54736d91,Antec VP PLUS,,ATX,plus,550,False,Black
88fb8771-b141-4220-85dc-04f46bd3e399,Raidmax Scorpio,,ATX,bronze,535,Semi,Black / Blue
8766334e-c7af-48bf-b8c9-99609490ed79,Rosewill Capstone,,ATX,gold,750,Semi,
19ea2c88-bb66-4477-9187-a463803f02dd,FSP Group AU-400FL,,ATX,gold,400,Semi,
59a56f9f-7190-493f-9952-46e19183d5e6,GAMDIAS ASTRAPE M1,,ATX,plus,550,False,Black / Multicolor
9e5dba07-7cef-4777-b06e-a9ec0034d6c9,Rosewill Capstone,,ATX,gold,550,Semi,
8b2ea0ec-264f-4c1a-aadc-2106a4d8ba4a,Cooler Master Silent Pro M2,,ATX,bronze,620,Semi,
83dde02e-a4bf-4b96-b108-5d8cfb0c9eae,Cougar GX-S,,ATX,gold,650,False,
9a4ccc8f-b6ee-4bd9-bd0f-f224264aee19,Apevia Beast,,ATX,,550,False,
6724450e-13f3-4dc2-8d99-6ac811bc8272,In Win P55F,,ATX,gold,550,False,Black
85766d00-0ce2-467c-a436-d870bb006fb3,FSP Group Raider 650,,ATX,bronze,650,False,
92a5a5c6-abb6-4f2e-a252-a7c278001d36,Rosewill HERCULES-1600S,,ATX,gold,1600,Semi,
02b524dc-c336-4ac6-887d-43c110e5e5a2,SeaSonic SS-350TGM Retail,,TFX,gold,350,Full,
cc52d511-c712-422a-aef6-f797a2b6248f,NZXT HALE 90,,ATX,gold,1000,Full,
5b1705ab-f1a1-4535-a8fd-9c84c7cebefe,XFX Core Edition,,ATX,bronze,650,False,
36626f21-d0c7-4b6b-b39d-2840edbc3cbb,Raidmax RX-500AF,,ATX,bronze,500,False,
977d70f0-31a1-418f-a3e2-8dadfab1a767,RIOTORO ONYX 650,,ATX,bronze,650,Semi,
42b7ada5-4756-436c-a4be-844c844e0e2f,be quiet! Pure Power L8,,ATX,bronze,700,False,
f9b113a5-9611-4abe-98b7-e673e32687aa,Phanteks PH-P650GS,,ATX,gold,650,False,Black
a1011898-ec17-4dac-8456-a809a6401698,Rosewill G550,,ATX,gold,550,Semi,
0519d335-d4cd-4da2-ad7e-1e9345fcfb23,Rosewill PHOTON-1050,,ATX,gold,1050,Full,
76721891-cb7d-4d77-9de9-5bd4c3cba9ec,Silverstone Strider,,ATX,silver,600,Full,
89ca0776-a3b7-4147-810d-db34c715b543,Aerocool XPredator GM,,ATX,gold,1000,Semi,Black
d80802b7-abcd-40ee-a187-8968279b4663,Azza PSAZ-850B14,,ATX,,850,False,
1a89fb58-11d3-4675-8674-3299a30b22f5,FSP Group FSP400-60GHS(85)-R,,SFX,bronze,400,False,
4ea861cb-f098-4905-920c-519a02fea0df,SeaSonic PRIME Gold,,ATX,gold,850,Full,
2276eeb7-d02e-4cb1-866d-2cff692b4fe5,EVGA SuperNOVA 750 GA,,ATX,gold,750,Full,
87a537f6-07d5-447d-8e6d-1714687e0f79,Super Flower Golden Silent,,ATX,platinum,500,Semi,
10e504a6-1991-4fb6-8ba6-917a8894f259,Thermaltake Smart DPS G,,ATX,gold,750,Semi,
004cd4d2-9bd6-4628-8ffc-6dc4d175a2cc,Solid Gear SDGR-750E,,ATX,,750,False,
ec79867d-fae5-44ce-a40e-99a00041a359,Super Flower Leadex III ARGB Pro,,ATX,gold,650,Full,Black
5819000f-9ca6-4613-8ba8-9aba573dc1c6,LC-Power LC V2.31,,ATX,platinum,550,Full,Black
63bae7ed-7e57-420a-9b3f-0d63a5765e44,Rosewill CFZ,99.9,ATX,bronze,750,Semi,Black
fe9d33cb-5269-4e5c-94c7-c7c6e54b0aeb,be quiet! Straight Power 10,,ATX,gold,500,False,
9934d1bd-6cad-49f7-bb8e-1e7102e1a5da,Deepcool DQ550ST,,ATX,gold,550,False,
b887328a-0819-45b6-89d1-ac549f7709ed,Antec VP,,ATX,,600,False,
732a8dc0-6e02-43ba-b28f-39ee7d1dd420,Antec VP,,ATX,plus,550,False,
da099add-6435-4c69-9a79-697263a640c3,SeaSonic PRIME SNOWSILENT,,ATX,gold,550,Full,White
6c8759a7-1a78-4502-9b41-bd70997d4500,be quiet! Pure Power 10,,ATX,silver,400,False,
4a6c6e23-32a1-4b96-9d85-d0c3aca022b6,LEPA N,,ATX,,500,False,
48f239f5-b05f-4f62-ac6d-fdeec1cc7dbd,Enermax EPR525AWT_II,,ATX,bronze,525,False,
516e8b50-f4b4-4bbd-87c5-3e4866ed2aa7,Thermaltake TR2,,ATX,bronze,450,False,
24c1ef53-154c-40f6-bb9f-62287bbe2fa2,FSP Group Hydro G,,ATX,gold,850,Full,
832a3cfc-5064-49da-9d77-e8477ddd02dd,Raidmax XT,,ATX,,300,False,
b174325b-62a0-47bd-93d9-619dd0cf07ad,Enermax ERV1000EWT-G,,ATX,gold,1000,Semi,
d71162cd-d75f-4720-a54e-653742758670,Montech GAMMA II,,ATX,gold,550,False,Black
86620f49-cabf-44c5-9004-bdfd1bd689fd,Corsair CX400,,ATX,plus,400,False,
a9c9c5e0-56b0-490b-afa0-78db9350b206,be quiet! Dark Power Pro 10,188.59,ATX,gold,650,Semi,
0d024553-3bb0-470e-b46e-c137c6a7a884,be quiet! Dark Power Pro 10,,ATX,platinum,850,Semi,
da4e5d90-aaaa-49e7-88aa-07767ce02267,Super Flower Leadex III Super Pro,,ATX,bronze,850,Full,Black
9e9a620d-bf6f-4dad-97f7-09fdbdc249df,Enermax TRIATHLOR ECO,,ATX,bronze,1000,Semi,
75370d69-0254-4701-84fa-5c8f649304a7,Athena Power AP-TFX30,,TFX,,300,False,
3034cd7b-1ba6-4a81-9e40-da986c4f6c48,Raidmax RX-635AP,,ATX,bronze,635,Semi,
b5a4a199-f039-4eb8-9cd7-c5653c6daa5f,Antec High Current Pro,,ATX,platinum,1300,Full,
