id,display_name,price,capacity,type,cache_size,form_factor,interface
a7feacd5-50e7-4d18-aaaa-928b7f93861c,Samsung Spinpoint F1 DT,69.98,640.0,7200,16.0,3.5,SATA 3.0 Gb/s
946424e1-ec15-48cb-af21-0ced0598aaa0,Seagate ST4000VN000,109.98,4000.0,5900,64.0,3.5,SATA 6.0 Gb/s
e9dbd7b9-8192-4eba-83b6-0e836a2500e2,Toshiba DT01ACA,,2000.0,7200,64.0,3.5,SATA 6.0 Gb/s
904e3556-034e-47c2-b8be-a81b50f98567,Western Digital Red Pro,274.45,6000.0,7200,128.0,3.5,SATA 6.0 Gb/s
8cfe7ed4-7466-4160-b95a-5d82d21684b9,SK Hynix SL308,,120.0,SSD,,2.5,SATA 6.0 Gb/s
a14b9772-11d4-4b5b-958b-ac76bc185506,Hyundai Technology Sapphire,23.98,120.0,SSD,,2.5,SATA 6.0 Gb/s
ec0f36db-d726-4c9a-9cdc-c63be5b09025,Seagate SkyHawk,176.95,6000.0,5900,256.0,3.5,SATA 6.0 Gb/s
07057eba-b569-40b3-aba6-9d36c558dc78,Seagate Enterprise Capacity,102.59,3000.0,7200,128.0,3.5,SATA 6.0 Gb/s
21f23132-6f5d-4788-9919-cdb6a01ba574,Sony Optiarc,59.95,480.0,SSD,,2.5,SATA 6.0 Gb/s
639782e2-d204-4313-bdf3-4ab96bcd0ba8,Seagate Exos 7E8,99.0,2000.0,7200,256.0,3.5,SATA 6.0 Gb/s
9eb26834-c0d8-451b-b6bb-5c36c772d0f7,Western Digital Purple,255.0,10000.0,7200,256.0,3.5,SATA 6.0 Gb/s
17045a5c-d4b7-4b9a-a8e5-cf58001d6eb3,Silicon Power XD80,,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
2630408f-6efd-4743-8dc4-fe934ed921d0,Toshiba N300 Pro,294.99,16000.0,7200,512.0,3.5,SATA 6.0 Gb/s
385e80ff-668a-4a7b-a074-b3d0a5c9304d,Western Digital Blue Mobile,34.99,500.0,5400,128.0,2.5,SATA 6.0 Gb/s
eb2b3083-d197-4575-a264-7763c47968a0,Western Digital Caviar Black,,750.0,7200,32.0,3.5,SATA 3.0 Gb/s
ae57fd00-8b3c-4a06-91b7-fe28b0ae06bf,Western Digital Caviar Blue,,250.0,7200,16.0,3.5,SATA 3.0 Gb/s
f17f587c-cc5b-40d7-9ecf-94ca2fa14b53,Western Digital Scorpio Blue,33.0,250.0,5400,8.0,2.5,SATA 3.0 Gb/s
b7aaf6d9-4753-48ad-b5de-f71523f39c2b,Hitachi A7K1000-500,,500.0,7200,32.0,3.5,SATA 3.0 Gb/s
86ee8276-df75-4919-b557-2cedff72b34b,Hitachi 7K1000,99.99,1000.0,7200,32.0,3.5,SATA 3.0 Gb/s
16baad73-1238-42b2-8502-16852abbc78c,Samsung Spinpoint F3,52.4,250.0,7200,16.0,3.5,SATA 3.0 Gb/s
ba2b843d-0228-4f29-925c-3ad7a7ce1006,Samsung Spinpoint M7,,250.0,5400,8.0,2.5,SATA 3.0 Gb/s
cc32c4e7-d30b-49ad-9ffb-986d3c06f348,Samsung Spinpoint M7,,500.0,5400,8.0,2.5,SATA 3.0 Gb/s
fa0eebd8-c4ed-4c47-b93b-966e5d6d07d7,OCZ Colossus LT,,500.0,SSD,128.0,3.5,SATA 3.0 Gb/s
8f818a3c-4518-4acd-ae70-762e0995f048,OCZ Agility 2,,100.0,SSD,,2.5,SATA 3.0 Gb/s
7d2ef2f6-3529-4d21-bfdc-d813f05ccca3,Seagate BarraCuda,64.98,750.0,7200,32.0,3.5,SATA 3.0 Gb/s
8dc83f1c-fa34-4e16-a920-f3f89d7f7202,Seagate SV35.5,,1000.0,7200,32.0,3.5,SATA 3.0 Gb/s
dd0f21da-9966-4b39-811b-3e9de0a2795c,Hitachi Ultrastar,,2000.0,7200,32.0,3.5,SATA 3.0 Gb/s
c6e63915-ae45-41b1-a1ca-9946fc202250,Western Digital AV-GP,128.22,2000.0,5400,64.0,3.5,SATA 3.0 Gb/s
d3e82f7e-6b41-4188-a2ac-2ad48a3335b9,Western Digital Caviar Black,,640.0,7200,64.0,3.5,SATA 6.0 Gb/s
612355c0-6ad2-40bb-9158-0aadc35f5a87,Kingston SSDNow V100,,64.0,SSD,,2.5,SATA 3.0 Gb/s
5c9418f8-7418-4154-978b-58a590eacb80,OCZ Vertex,,30.0,SSD,,2.5,SATA 3.0 Gb/s
e309f12d-aec5-4dc4-b049-9a0a51fb0480,Seagate BarraCuda,,750.0,7200,32.0,3.5,SATA 6.0 Gb/s
79775051-d891-4e62-b05c-b992017da85b,OCZ Agility 3,219.99,240.0,SSD,,2.5,SATA 6.0 Gb/s
ccdc079e-a3c2-4834-95bd-027507b19fe1,Corsair Force 3,,240.0,SSD,,2.5,SATA 6.0 Gb/s
992df6c0-7359-4935-8a3f-6e33b6c2ac26,Corsair Force 3,,120.0,SSD,,2.5,SATA 6.0 Gb/s
89f1f7f6-816d-41f5-ab2d-04a9fae7887c,Samsung Spinpoint M,34.95,160.0,5400,8.0,2.5,SATA 1.5 Gb/s
53a5bedf-43ce-4ad5-832c-da3e94688030,Toshiba MK5076GSX,,500.0,5400,8.0,2.5,SATA 3.0 Gb/s
fa59715f-d830-4705-a686-00aed4f9315f,Western Digital Scorpio Blue,,1000.0,5400,8.0,2.5,SATA 3.0 Gb/s
e953a005-d543-4440-9b85-80f4af6ab544,Seagate BarraCuda,29.0,320.0,7200,16.0,3.5,SATA 6.0 Gb/s
1ee43cba-afec-4005-8eb5-1192cf4e21ca,Intel 320,375.0,600.0,SSD,,2.5,SATA 3.0 Gb/s
5e99bfdf-4cc0-416c-8f3e-8bda077e5995,Hitachi Travelstar 5K500.B,69.0,250.0,5400,8.0,2.5,SATA 3.0 Gb/s
36de8ca8-0a9b-444a-b913-547479f12869,Intel 520,,120.0,SSD,,2.5,SATA 6.0 Gb/s
26fd97b5-26be-46e4-8b2c-76c00f3decf5,Seagate SV35.5,91.22,2000.0,7200,64.0,3.5,SATA 6.0 Gb/s
7ca4e385-9fb9-47f0-98ce-a660179697d0,Intel 330,188.63,120.0,SSD,,2.5,SATA 6.0 Gb/s
f2d2e169-366a-4a3f-8fc5-1e8badd4c211,OCZ RevoDrive X2,,220.0,SSD,,PCIe,PCIe x4
ede8b2ea-47dc-4906-87a1-aa281f955c7f,Hitachi Ultrastar 7K4000,,3000.0,7200,64.0,3.5,SATA 6.0 Gb/s
75e71fee-fce1-47c8-87d5-586689fa29af,Seagate Momentus XT,151.35,500.0,7200,32.0,2.5,SATA 3.0 Gb/s
277ac6d9-6ae5-494b-a6e9-8cde29bcfec1,Toshiba Solid State Drive,,120.0,SSD,,2.5,SATA 6.0 Gb/s
98ce94be-7ac8-41a9-8db3-dfeaf3b7e2ad,Kingston SSDNow KC100,319.75,240.0,SSD,,2.5,SATA 6.0 Gb/s
39e77691-0032-4272-ba9e-a4269037472f,Toshiba PH3300U-1I72,159.0,3000.0,7200,64.0,3.5,SATA 6.0 Gb/s
eafac422-a0dc-4ab5-8b2a-98844f50c6c7,Crucial M500,,480.0,SSD,,2.5,SATA 6.0 Gb/s
49fffccf-3888-482e-b25f-155f73ad6ff1,SanDisk Extreme II,,120.0,SSD,,2.5,SATA 6.0 Gb/s
8e4642c2-a2be-406e-95b6-c18dcef0f650,Seagate ST2000VN000,235.72,2000.0,5900,64.0,3.5,SATA 6.0 Gb/s
b8954626-d59d-426f-9e20-4ee23884889e,Seagate ST3000VN000,,3000.0,7200,64.0,3.5,SATA 6.0 Gb/s
053cf993-5ae4-4099-9186-b1d97d3fead0,Hitachi Deskstar 7K4000,,4000.0,7200,64.0,3.5,SATA 6.0 Gb/s
e692a67e-8624-4303-b7c8-b2db0ae2d9fb,Intel DC S3500,106.17,120.0,SSD,,2.5,SATA 6.0 Gb/s
851aad8b-4efa-4c03-8fef-8af12b036cc5,Toshiba Q,,512.0,SSD,,2.5,SATA 6.0 Gb/s
84c0b444-ae27-4a8e-883a-66bbeccfd689,Lenovo ThinkPad,99.0,500.0,7200,32.0,2.5,SATA 3.0 Gb/s
def527ac-56bf-4ad6-aad4-07d3e702d4ce,OCZ Vector 150,380.0,240.0,SSD,,2.5,SATA 6.0 Gb/s
5861716f-c7cd-44d9-9837-8bbb5637058e,Kingston SSDNow KC300,89.63,240.0,SSD,,2.5,SATA 6.0 Gb/s
c717dc98-6b59-45db-880c-7c4e3f812e50,Toshiba MQ01ABF050H,,500.0,,32.0,2.5,SATA 6.0 Gb/s
f959ca47-3364-401d-9762-e7ff21617fb1,Toshiba MQ01ABD100H,,1000.0,,32.0,2.5,SATA 6.0 Gb/s
76dd2ae8-ccd6-424c-b646-c0c886cc52bc,OCZ Vertex 460,200.0,120.0,SSD,,2.5,SATA 6.0 Gb/s
9d3c1146-9584-4560-af9d-c5dea63a23db,Plextor M6S,,256.0,SSD,,2.5,SATA 6.0 Gb/s
0f20c6f1-79d8-4ecb-8432-1ab4ed1aa63a,Seagate 1200 SSD,3062.5,800.0,SSD,,2.5,SAS 12.0 Gb/s
3ae836af-4374-46b6-9b26-a4dfb87bf6ff,Intel 530,146.5,240.0,SSD,,mSATA,mSATA
d7a7daf0-d223-4d27-95a6-c2fb00a148d4,SanDisk X300S,,256.0,SSD,,2.5,SATA 6.0 Gb/s
8e4f29c3-6b5a-4f03-a926-f2922572dcae,OCZ ARC 100,,240.0,SSD,,2.5,SATA 6.0 Gb/s
36c1aae9-d234-45fc-b79d-edf113744d09,Toshiba MBF245LRC,,450.0,10000,16.0,2.5,SATA 6.0 Gb/s
0572d385-69bd-435e-bc91-eae023eb5010,Toshiba MQ01ABF032H,,320.0,,32.0,2.5,SATA 6.0 Gb/s
7e05bb45-5ef2-40c2-80e6-275eb9c273c1,Intel X25-M Mainstream,,80.0,SSD,,2.5,SATA 3.0 Gb/s
f0a7d32b-1eef-417b-b34b-b72486e6385b,Patriot Blaze,,120.0,SSD,32.0,2.5,SATA 6.0 Gb/s
bf7ddaef-4002-44b4-9abe-2b4c9de26587,Crucial MX200,,1000.0,SSD,,2.5,SATA 6.0 Gb/s
c131e944-c264-4b79-abf3-9c63c55802af,OCZ Vertex 460A,,240.0,SSD,,2.5,SATA 6.0 Gb/s
344f22b8-bc1b-4c86-a1e9-2a874ddccda2,Intel DC S3710,215.0,200.0,SSD,,2.5,SATA 6.0 Gb/s
4d998359-565f-450c-a14a-ad71d2dab9ad,PNY CS1111,197.0,240.0,SSD,,2.5,SATA 6.0 Gb/s
4d394d20-45d6-4458-9ad9-31a78dbb38e4,OWC Mercury Electra,,120.0,SSD,,2.5,SATA 6.0 Gb/s
0389f188-1a02-465e-ae95-d8e8949f4b54,Corsair Force LS,,960.0,SSD,,2.5,SATA 6.0 Gb/s
9b7e1412-1dbf-4dba-bd90-6eb75a46ec2d,Western Digital Blue,85.79,500.0,7200,8.0,3.5,SATA 3.0 Gb/s
2eb3fb5e-34b9-4fd1-a942-e2a184c8702e,Patriot Ignite M2,,480.0,SSD,512.0,M.2-2280,M.2 SATA
82f2ba3e-749f-46ac-8ba4-e6d9cd9b3d39,Seagate NAS HDD,,4000.0,5900,64.0,3.5,SATA 6.0 Gb/s
50d73c45-968d-4108-919d-65af6aa3a9f5,Transcend TS512GSSD370S,194.18,512.0,SSD,,2.5,SATA 6.0 Gb/s
6d88c7d4-b1fa-42c3-b71a-62b901e8e1e1,SanDisk Z400s,208.0,256.0,SSD,,M.2-2280,M.2 SATA
2628e0d3-35ba-4450-b9a7-5f44604f6c58,Intel 750,,400.0,SSD,,PCIe,PCIe x4
8b41aa02-7fb7-4e57-9756-2ae9517da30e,Intel DC P3500,,2000.0,SSD,,PCIe,PCIe x4
35e1b87e-4ac1-4322-a8d3-c7e62166ed3e,Hitachi Ultrastar Archive Ha10,,10000.0,7200,256.0,3.5,SAS 6.0 Gb/s
236512ef-9bdc-41f5-81b5-d896101648c1,Western Digital Purple,,500.0,5400,64.0,3.5,SATA 6.0 Gb/s
54341521-da27-4b90-b208-f3f2fc17dc67,SanDisk X400,,1000.0,SSD,,M.2-2280,M.2 SATA
806835f4-666d-46de-a3c5-07f358a7860c,Kingston SSDNow KC400,124.55,256.0,SSD,,2.5,SATA 6.0 Gb/s
1a32bc9c-1b70-4254-a2a0-9666aed64471,Kingston SSDNow G2,,120.0,SSD,,M.2-2280,M.2 SATA
ffaff969-dfa5-4dc8-9be1-83a93107433e,Kingston SSDNow UV300,,120.0,SSD,,2.5,SATA 6.0 Gb/s
473d55e4-d567-4bab-b710-2535c3f3adaf,Samsung SM961,,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
51d50632-2193-45c1-9965-a51232657e0f,ADATA XPG SX8000,,128.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
d3a40dae-45f4-436e-bd20-2594d609bc64,SanDisk Z410,,240.0,SSD,,2.5,SATA 6.0 Gb/s
89313f52-a5ed-4ff3-bde3-098b296598c6,Intel Pro 6000p,,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
202ba612-bb11-4bfd-8532-d9957f3aa631,Transcend TS256GSSD230S,29.44,256.0,SSD,,2.5,SATA 6.0 Gb/s
dd541685-ccf4-44bb-ab98-b382b29b9335,Drevo Ares,,256.0,SSD,,PCIe,PCIe x1
b177713e-dedf-4039-b312-ebd62bd0bb06,Hitachi HGST Ultrastar C10K1800,,1200.0,10500,128.0,3.5,SAS 12.0 Gb/s
92ac8123-a4b4-4f11-8677-2b849c556f2c,Western Digital Gold,250.45,8000.0,7200,256.0,3.5,SATA 6.0 Gb/s
724cf5e1-1b0e-46ac-87a1-8bcc308b6eb7,Hitachi Deskstar NAS,,6000.0,7200,128.0,3.5,SATA 6.0 Gb/s
ce3794fc-ed95-4c03-8c17-474e9b0f66af,Toshiba OCZ TR200,,960.0,SSD,,2.5,SATA 6.0 Gb/s
cf3101f5-624c-4ea5-86a7-2a07511659a7,Western Digital Purple,229.4,8000.0,5400,128.0,3.5,SATA 6.0 Gb/s
5c0ba6ad-2218-4354-ba4a-7bcf0e49fb28,XPG GAMMIX S10,,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
a31af8e7-ac2a-48de-941c-4defe3b9deda,Intel 545s,185.9,512.0,SSD,,M.2-2280,M.2 SATA
680acef2-eae1-4b0a-b12e-29aa91b8cec5,Corsair Force LE,,120.0,SSD,,2.5,SATA 6.0 Gb/s
e79b2e6f-bafb-4bce-97b5-9520893a6d8d,Plextor M9Pe,163.77,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
afd38d82-32f7-4c25-9998-4be599973a76,Kingston A1000,,120.0,SSD,,2.5,SATA 6.0 Gb/s
43e8f739-f94e-41b2-9339-35bb8330abb9,ADATA XPG GAMMIX S11,,960.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
4139e417-39f7-4e43-9e2f-88426af1e8ac,Seagate IronWolf Pro,,12000.0,7200,256.0,3.5,SATA 6.0 Gb/s
7b3191ea-43fd-439c-b8d3-c5bb2fef4b20,HP S600,,120.0,SSD,,2.5,SATA 6.0 Gb/s
5bc96f2f-f2dc-4a92-a2a0-a91052129aa9,Western Digital Purple,247.99,8000.0,5400,256.0,3.5,SATA 6.0 Gb/s
33dd473e-2687-4665-9b6b-c688350afbb5,ADATA SU655,,960.0,SSD,,2.5,SATA 6.0 Gb/s
974b2d0f-44c3-4e7e-81f0-af4be4a24ff4,Seagate Enterprise Capacity,69.47,1000.0,7200,128.0,3.5,SATA 6.0 Gb/s
c84d68cb-cce0-4d3f-979a-b4dacaf02777,Seagate Enterprise Capacity,,12000.0,7200,256.0,3.5,SATA 6.0 Gb/s
aea32c18-24bc-4f69-8010-57863a2da3b6,Seagate IronWolf Pro,,6000.0,7200,256.0,3.5,SATA 6.0 Gb/s
f4fc3b0c-5801-4cd2-8d64-19a8a51231f6,Seagate Barracuda Compute,,2000.0,SSD,,2.5,SATA 6.0 Gb/s
9e21972e-1026-4cf0-aae7-2c3decf13601,Seagate Barracuda Compute,,250.0,SSD,,2.5,SATA 6.0 Gb/s
d7931f4e-8e35-4f2d-8e4c-196e1fdcfe39,Patriot Scorch,,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X2
c129d9d4-9943-4cd9-a004-736145b8b4ce,Patriot VPN100,,512.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
6bd0ed3c-1425-43b5-81e9-17ec68ffcfae,Lexar NS200,59.99,240.0,SSD,,2.5,SATA 6.0 Gb/s
b3aca576-c90a-445a-8b49-1f70c7a55e04,Silicon Power S55,,120.0,SSD,,2.5,SATA 6.0 Gb/s
9281b5c8-bd98-4589-8363-036cc03bfc46,Toshiba S300 Pro,199.99,8000.0,7200,256.0,3.5,SATA 6.0 Gb/s
276ffce8-cb31-4c45-b60d-fcd24a255c7c,Toshiba S300,99.5,4000.0,5400,128.0,3.5,SATA 6.0 Gb/s
cecbf1ed-6251-4167-9697-3ddb4dbadf57,Mushkin Source,289.26,2000.0,SSD,2048.0,2.5,SATA 6.0 Gb/s
c376430b-d628-4bb0-8d1f-310df9042d5d,SanDisk X600,235.0,1000.0,SSD,,2.5,SATA 6.0 Gb/s
0827f173-3474-471c-ba28-b2f96b947575,Micron 2200,,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
579fecf4-7b2f-4330-bbe7-bbe4d34bf1a8,Seagate Barracuda Compute,,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
bfd27f7e-a2c5-44dd-b809-bad73b357208,Hitachi Ultrastar He10,,8000.0,7200,256.0,3.5,SATA 6.0 Gb/s
9cf70e09-148a-4e9d-be26-05042dc2c0df,Intel DC S3500,133.0,240.0,SSD,,2.5,SATA 6.0 Gb/s
a61c34aa-16fa-4c96-8b47-57c06feb40ed,Intel DC P4500,,2000.0,SSD,,2.5,SATA 6.0 Gb/s
0bb77e70-6784-4eb7-a4e7-6316b875c268,"Intel Intel DC S3510 SSDSC2BB240G6 2.5"" 240GB SATA III MLC Business Solid State Disk",,240.0,SSD,,2.5,SATA 6.0 Gb/s
08978041-908c-4522-b164-905199a46480,LaCie ST1000LM038,,1000.0,5400,128.0,2.5,SATA 6.0 Gb/s
c8f780d8-e6be-40df-bbd6-096f9b7fbef5,Seagate ST500VT001,,500.0,5400,32.0,2.5,SATA 6.0 Gb/s
c31b7cd3-4bbd-415f-ba6b-f4b052e60f34,ADATA XPG SX8800 Pro,,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
04d15d2f-84fe-429f-a943-a763673e03bd,Inland Performance,,500.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
f3243f0e-2c42-4ecf-b8c8-32eea610bf58,Kingston DC450R,,1920.0,SSD,,2.5,SATA 6.0 Gb/s
1ca7e0fe-e6c5-4e61-8f8e-490423077339,ADATA SU760,,256.0,SSD,,2.5,SATA 6.0 Gb/s
a0bb953b-3bdd-4e8d-8466-135ff0671ddc,Patriot P300,56.84,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
a658d7a8-6a22-45b0-99b3-8d9eb883571b,ADATA XPG SX950U,,480.0,SSD,,2.5,SATA 6.0 Gb/s
f3403687-84ea-4d0f-93cd-ccdd2aaa7817,Synology SNV3000,,400.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
bd227786-31e2-4118-8030-47e367e347bf,ADATA XPG GAMMIX S7,,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
aa3dec92-5ee5-416b-a80f-0f2023a49c71,Apacer AST280,,240.0,SSD,,M.2-2280,M.2 SATA
aae8168c-20ac-40e1-845e-f02808d53f6c,ADATA XPG GAMMIX S5,,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
b24474c6-03f8-4be0-8b84-deb5f4bd7584,Integral M,,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
78ab1823-99fe-4efb-8d6b-9050f343ab4f,SanDisk Ultra,,250.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
75c886d8-1ce1-4c38-afff-58cc7bcabf74,Western Digital SanDisk Extreme PRO,,500.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
dc7f8fe6-139c-4cb5-a464-72724c5bd9d8,Mushkin SOURCE 2,,250.0,SSD,,2.5,SATA 6.0 Gb/s
c0b1c335-4b0a-4fda-bbc3-e1b145913cf6,Western Digital PC SN730,,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
5711b159-971a-4ecf-b0aa-6fb37ab981d1,VisionTek PRO,149.99,1000.0,SSD,,2.5,SATA 6.0 Gb/s
1848f5ce-e514-49e2-9a60-6c190f7b47a8,Seagate Exos 7E8 512n,,4000.0,7200,256.0,3.5,SATA 6.0 Gb/s
a6d8b68d-5faf-4ee6-a682-bae2908f24a2,KIOXIA EXCERIA PLUS G2,,1000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
f277f676-f202-4947-a948-7d64b2cbdb19,PNY CS900,,8000.0,SSD,,2.5,SATA 6.0 Gb/s
2c1850cb-fc75-4177-bc83-c7b946c80567,TEAMGROUP T-Force Delta Max White RGB,,1000.0,SSD,,2.5,SATA 6.0 Gb/s
783af515-9810-4e86-8b65-6ed553342d71,TEAMGROUP T-Force Delta R RGB,,1000.0,SSD,,2.5,SATA 6.0 Gb/s
01d24a6b-33fc-4b60-919d-ca129268a9ca,TEAMGROUP T-Force Cardea A440 Pro Special Series,,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
eb30f671-7b27-40db-ac6e-cba0bd93c838,Klevv NEO N610,,1000.0,SSD,,2.5,SATA 6.0 Gb/s
2017404a-b8ca-42b3-9100-5344b1129234,Klevv NEO N400,56.88,480.0,SSD,,2.5,SATA 6.0 Gb/s
0845c2b8-4357-40e1-a2df-c43c092c603a,Klevv CRAS C700 RGB,,480.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
57b170b0-ff37-4d6d-9f8b-979ec6f6334d,Toshiba N300,,14000.0,7200,,3.5,SATA 6.0 Gb/s
67c90167-8948-455f-9b61-f9960a797e67,HP S650,,960.0,SSD,,2.5,SATA 6.0 Gb/s
d4d0baa8-149a-4ccf-8357-a1920a5f7e4a,HP S750,,1000.0,SSD,,2.5,SATA 6.0 Gb/s
be89572e-600e-4310-aacd-0e828095891e,Western Digital SN520,89.0,512.0,SSD,,M.2-2230,M.2 PCIe 3.0 X2
84deb0ab-3c06-490b-97b0-c3e32861264f,Western Digital SN520,,128.0,SSD,,M.2-2230,M.2 PCIe 3.0 X2
cf7553be-b504-467d-ac31-8c2da2a7ef22,Timetec 35TTM8SSATA,,128.0,SSD,,M.2-2280,M.2 SATA
2a7d4b85-9961-43f6-89e9-c1e27b58cc58,Toshiba MG04ACA100N,101.49,1000.0,7200,128.0,3.5,SATA 6.0 Gb/s
49fdc8d9-4c92-4441-b33a-df9433cadb69,Mushkin Delta,,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
d15b8569-626a-43ce-b9a1-56edd816e7e7,Seagate Beskar Ingot Drive Special Edition FireCuda,,2000.0,SSD,,2.5,SATA 6.0 Gb/s
e3a546b8-b4b6-48c5-a697-d59fa9b2f8bb,Western Digital SN530 SED,,512.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
aa77389b-c37b-49c5-8790-c7b6c82d9917,Intel D3-S4510,100.75,480.0,SSD,,2.5,SATA 6.0 Gb/s
a21ea644-c43a-4b50-9c9b-12ba35719011,Intel D3-S4610,158.0,960.0,SSD,,2.5,SATA 6.0 Gb/s
e40d9b8f-5cc5-4b1f-9811-b190dfc5ebec,Leven JPS800,,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
60672783-5f3d-45d7-aa83-4b8b3afcf1aa,Transcend 250H,94.99,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
e857ddc7-60e4-4c54-b59e-027e11342735,VisionTek DLX3,34.4,256.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
6456a17f-c23c-4d71-b0ec-bc5e6cb02c74,KIOXIA BG5,,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
d32c1c41-e9cc-4bca-8cc7-b0b89b6dcab3,Leven JPS850,,2000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
0324138c-0076-4a0a-84bb-3595c66ef2a4,Leven JPS850,,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
236b0f0f-b496-4401-b2b3-dece046624eb,Micron 5300 PRO,,480.0,SSD,,2.5,SATA 6.0 Gb/s
8cfb2d1e-f50e-4a91-9872-c6d05eadfab1,Inland TN325,89.99,1000.0,SSD,,M.2-2242,M.2 PCIe 3.0 X4
5d279cb4-dd12-42b2-b548-ce954da26e13,Addlink S91,118.88,1000.0,SSD,,M.2-2230,M.2 PCIe 4.0 X4
225a0f89-fa50-4576-a7ed-7cbc60f79913,Toshiba MG09 4Kn,,20000.0,7200,512.0,3.5,SATA 6.0 Gb/s
759357b0-d4d0-49f5-81dd-77cffa25e1bb,KingSpec XG7000,,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
91bc8cd4-915e-466b-8925-484b863c9f74,Western Digital Purple,145.0,6000.0,5640,128.0,3.5,SATA 6.0 Gb/s
c941b733-b52f-43fe-8a9e-44dc7e169c10,Western Digital WD_BLACK SN770M,79.98,500.0,SSD,,M.2-2230,M.2 PCIe 4.0 X4
62fa7742-4ab5-4b2e-95b7-ec05e685c487,Seagate Constellation.2,41.0,1000.0,7200,64.0,2.5,SAS 6.0 Gb/s
e280831a-0e13-44bf-9d80-9bfd1942852e,Addlink A95,233.44,4000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
8aa4fddf-50e1-4112-b3d5-2d0bf3e12414,Toshiba MG08ADA600E,169.99,6000.0,7200,256.0,3.5,SATA 6.0 Gb/s
c1769531-aee7-4281-8489-c87d1cb95fd3,KingSpec NX-2230,46.99,512.0,SSD,,M.2-2230,M.2 PCIe 3.0 X4
0273ec6b-f1a0-4c17-9f5c-ce9bb8714fbc,VisionTek DLX4,97.99,1000.0,SSD,,M.2-2242,M.2 PCIe 4.0 X4
2553788f-9fed-4384-a14f-e335e9a76834,Seagate Nytro Enterprise,,240.0,SSD,,2.5,SATA 6.0 Gb/s
7397fdd9-e47b-415c-91b4-5bad68c22fdd,Western Digital Purple,213.0,8000.0,7200,256.0,3.5,SATA 6.0 Gb/s
49fc2781-f3b4-495f-9d1a-a75e8e4abdc6,Silicon Power UD80,,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
fd4f1972-1a03-4226-81d3-f9cef3508b11,Intel D3-S4620,424.75,3840.0,SSD,,2.5,SATA 6.0 Gb/s
09c34bfe-2aac-4ad0-8f51-7ac4c1ee78d0,Addlink S91,164.44,2000.0,SSD,,M.2-2230,M.2 PCIe 4.0 X4
92c2d071-082e-406d-b4c4-ceaaa1094808,Intel D3-S4510,105.0,960.0,SSD,,2.5,SATA 6.0 Gb/s
2ae3e546-175d-4bc0-bf2b-5b9a5fb88d2c,Silicon Power XD80,,2000.0,SSD,,M.2-2280,M.2 PCIe 3.0 X4
99222312-2ee7-4cfc-a86f-6af28cd96c57,Mushkin Source HC,343.99,4000.0,SSD,,2.5,SATA 6.0 Gb/s
1f7d3ff1-84f5-4904-8318-426c57788d89,Western Digital SN530,149.94,1024.0,SSD,,M.2-2230,M.2 PCIe 3.0 X4
9b61d9cb-d9ac-4290-a100-623db93e72ef,KingSpec NX-2230,29.99,256.0,SSD,,M.2-2230,M.2 PCIe 3.0 X4
68bbd3cf-57f7-4a83-a177-78f99c47752a,Addlink A93 PS5,65.44,1000.0,SSD,,M.2-2280,M.2 PCIe 4.0 X4
